postcode,num_streets,RenewalsOrAcq,collection_amount,donation_amount,total_received,age,weekends,profitable
4510,3,Renewals,32,0,32,,2,0
4510,3,Acq,30,0,30,67,2,0
4510,4,Acq,30,0,30,63,2,0
4510,3,Acq,30,0,30,60,2,0
4510,3,Renewals,0,30,30,60,2,0
4510,3,Acq,29.5,0,29.5,40,2,0
4510,3,Acq,29.45,0,29.45,87,2,0
4510,3,Acq,28.5,0,28.5,53,2,0
4510,4,Renewals,27.45,0,27.45,,2,0
4510,4,Acq,23,0,23,50,2,0
4510,4,Acq,18,5,23,56,2,0
4510,4,Acq,18,5,23,56,2,0
4510,1,Acq,22,0,22,55,2,0
4510,3,Acq,20,0,20,,2,0
4510,4,Acq,20,0,20,,2,0
4510,3,Renewals,20,0,20,52,2,0
4510,3,Acq,17,0,17,39,2,0
4510,3,Renewals,16,0,16,,2,0
4510,3,Acq,15,0,15,73,2,0
4510,3,Renewals,12,0,12,53,2,0
4510,3,Renewals,11,0,11,,2,0
4510,1,Acq,10,0,10,,2,0
4510,3,Renewals,10,0,10,60,2,0
4510,3,Renewals,5,0,5,,2,0
4510,3,Acq,0.5,0,0.5,53,2,0
4510,4,Acq,-18,-5,-23,56,2,0
4511,3,Acq,138,0,138,73,2,1
4511,3,Renewals,114.8,0,114.8,79,2,1
4511,3,Acq,112,0,112,,2,1
4511,3,Acq,91,0,91,,2,1
4511,4,Acq,91,0,91,75,2,1
4511,3,Acq,85,0,85,58,2,1
4511,4,Acq,84.5,0,84.5,77,2,1
4511,3,Acq,69.15,0,69.15,,2,0
4511,1,Acq,60,0,60,,2,0
4511,3,Acq,52,0,52,66,2,0
4511,3,Acq,51,0,51,,2,0
4511,3,Acq,50,0,50,,2,0
4511,3,Acq,0,50,50,,2,0
4511,1,Acq,46.5,0,46.5,80,2,0
4511,3,Acq,42,0,42,70,2,0
4511,3,Acq,40,0,40,68,2,0
4511,3,Acq,36,0,36,67,2,0
4511,4,Acq,30,0,30,,2,0
4511,3,Acq,29.3,0,29.3,46,2,0
4511,3,Acq,27.5,0,27.5,73,2,0
4511,3,Acq,25.05,0,25.05,66,2,0
4511,3,Acq,25,0,25,,2,0
4511,1,Acq,0,25,25,79,2,0
4511,3,Acq,24,0,24,58,2,0
4511,3,Renewals,22,0,22,,2,0
4511,3,Acq,21.5,0,21.5,,2,0
4511,3,Acq,20,0,20,48,2,0
4511,3,Acq,12,0,12,45,2,0
4511,4,Acq,10,0,10,57,2,0
4511,3,Acq,10,0,10,,2,0
4511,1,Acq,0,5,5,51,2,0
4512,3,Acq,140,0,140,49,2,1
4512,1,Renewals,100,0,100,,2,1
4512,3,Acq,91,0,91,46,2,1
4512,3,Renewals,85,0,85,65,2,1
4512,3,Renewals,66,0,66,68,2,0
4512,3,Acq,57,0,57,68,2,0
4512,3,Renewals,20,30,50,59,2,0
4512,4,Renewals,50,0,50,,2,0
4512,4,Acq,15,0,15,62,2,0
4514,3,Acq,175,10,185,66,2,1
4514,3,Acq,128,0,128,,2,1
4514,3,Acq,100,0,100,64,2,1
4514,4,Acq,80,0,80,,2,1
4514,3,Acq,55.35,0,55.35,50,2,0
4514,4,Acq,51,0,51,,2,0
4514,3,Renewals,30,0,30,,2,0
4514,3,Acq,25,0,25,38,2,0
4514,3,Acq,25,0,25,,2,0
4514,3,Acq,10,0,10,68,2,0
4515,4,Renewals,155,0,155,,2,1
4515,3,Acq,0,50,50,,2,0
4515,3,Renewals,20,0,20,66,2,0
4515,3,Renewals,20,0,20,,2,0
4515,1,Acq,15,0,15,60,2,0
4516,3,Acq,92,0,92,52,2,1
4516,3,Acq,76,0,76,94,2,1
4516,3,Renewals,54.25,0,54.25,,2,0
4516,3,Acq,50.7,0,50.7,62,2,0
4516,3,Acq,25,25,50,,2,0
4516,3,Renewals,15,10,25,48,2,0
4516,4,Acq,20,0,20,41,2,0
4516,3,Renewals,5,0,5,56,2,0
4517,3,Acq,111.85,0,111.85,79,2,1
4517,4,Acq,100,0,100,,2,1
4518,3,Acq,288,0,288,69,2,1
4518,3,Acq,91,0,91,66,2,1
4518,3,Acq,90,0,90,,2,1
4518,3,Renewals,89.5,0,89.5,67,2,1
4518,3,Renewals,81,0,81,77,2,1
4518,3,Renewals,80,0,80,43,2,1
4518,3,Renewals,63,0,63,49,2,0
4518,3,Acq,57,0,57,,2,0
4518,4,Acq,57,0,57,83,2,0
4518,5,Renewals,54,0,54,,2,0
4518,3,Acq,34.25,0,34.25,,2,0
4518,3,Renewals,33.55,0,33.55,74,2,0
4518,3,Acq,31.05,0,31.05,54,2,0
4518,3,Acq,20,10,30,68,2,0
4518,3,Renewals,30,0,30,,2,0
4518,3,Acq,20,0,20,58,2,0
4519,3,Acq,179,0,179,61,2,1
4519,3,Renewals,132.25,0,132.25,,2,1
4519,3,Acq,112,0,112,70,2,1
4519,2,Acq,103,0,103,74,2,1
4519,3,Acq,100,0,100,,2,1
4519,6,Renewals,98.3,0,98.3,73,2,1
4519,3,Acq,85,0,85,69,2,1
4519,3,Acq,80,0,80,66,2,1
4519,3,Renewals,70.45,0,70.45,57,2,0
4519,3,Renewals,70,0,70,67,2,0
4519,3,Acq,68.6,0,68.6,,2,0
4519,3,Renewals,62.5,0,62.5,56,2,0
4519,3,Renewals,61.15,0,61.15,47,2,0
4519,3,Renewals,58,0,58,,2,0
4519,3,Renewals,54.5,0,54.5,60,2,0
4519,3,Renewals,53.25,0,53.25,36,2,0
4519,4,Renewals,53,0,53,85,2,0
4519,1,Acq,40,10,50,29,2,0
4519,3,Acq,48.5,0,48.5,61,2,0
4519,4,Acq,42,0,42,56,2,0
4519,3,Acq,40,0,40,73,2,0
4519,3,Acq,35,0,35,55,2,0
4519,4,Renewals,33,0,33,,2,0
4519,4,Acq,30,0,30,49,2,0
4519,4,Renewals,15,10,25,64,2,0
4519,1,Acq,22,0,22,41,2,0
4519,3,Acq,21,0,21,,2,0
4519,3,Acq,20,0,20,43,2,0
4519,3,Renewals,20,0,20,,2,0
4519,3,Acq,15,0,15,,2,0
4520,4,Renewals,290,0,290,66,2,1
4520,5,Renewals,235.2,0,235.2,,2,1
4520,3,Renewals,219.55,0,219.55,68,2,1
4520,3,Acq,162.1,0,162.1,62,2,1
4520,4,Renewals,149,0,149,61,2,1
4520,3,Renewals,131,0,131,67,2,1
4520,4,Renewals,121.45,0,121.45,,2,1
4520,3,Renewals,121,0,121,,2,1
4520,3,Renewals,115.25,0,115.25,,2,1
4520,4,Acq,100,0,100,,2,1
4520,3,Acq,95,0,95,,2,1
4520,7,Acq,87.5,0,87.5,56,2,1
4520,4,Acq,78,0,78,55,2,1
4520,3,Acq,67,0,67,68,2,0
4520,3,Acq,55,0,55,66,2,0
4520,3,Acq,51,0,51,70,2,0
4520,3,Acq,40,10,50,34,2,0
4520,3,Acq,50,0,50,51,2,0
4520,3,Acq,50,0,50,,2,0
4520,3,Renewals,50,0,50,,2,0
4520,3,Renewals,47,0,47,66,2,0
4520,3,Acq,45,0,45,,2,0
4520,3,Acq,44,0,44,,2,0
4520,3,Acq,40,0,40,71,2,0
4520,3,Acq,38.85,0,38.85,73,2,0
4520,3,Acq,33,0,33,68,2,0
4520,1,Acq,0,30,30,,2,0
4520,3,Acq,28,0,28,37,2,0
4520,3,Acq,25,0,25,,2,0
4520,3,Acq,25,0,25,57,2,0
4520,3,Acq,20,0,20,64,2,0
4520,4,Acq,0,20,20,74,2,0
4520,3,Acq,20,0,20,,2,0
4520,3,Acq,20,0,20,,2,0
4520,3,Renewals,20,0,20,44,2,0
4520,3,Acq,17,0,17,,2,0
4520,4,Acq,15,0,15,32,2,0
4520,3,Acq,15,0,15,,2,0
4520,3,Acq,10,0,10,,2,0
4520,4,Acq,10,0,10,51,2,0
4520,1,Acq,0,10,10,60,2,0
4521,4,Renewals,438.25,0,438.25,56,2,1
4521,3,Acq,120,0,120,,2,1
4521,3,Renewals,112,0,112,,2,1
4521,3,Acq,102,0,102,53,2,1
4521,1,Acq,102,0,102,19,2,1
4521,3,Renewals,82,0,82,64,2,1
4521,3,Acq,63,0,63,55,2,0
4521,3,Acq,44,10,54,49,2,0
4521,4,Acq,50,0,50,68,2,0
4521,3,Acq,50,0,50,,2,0
4521,4,Acq,40,0,40,,2,0
4521,5,Acq,31,0,31,,2,0
4550,3,Acq,120,0,120,57,2,1
4550,3,Acq,88.7,0,88.7,56,2,1
4550,3,Acq,53.1,0,53.1,55,2,0
4550,3,Acq,50,0,50,,2,0
4550,4,Acq,0,50,50,,2,0
4550,3,Acq,40.65,0,40.65,65,2,0
4550,4,Acq,30,0,30,42,2,0
4550,3,Acq,24,0,24,66,2,0
4550,3,Acq,22,0,22,59,2,0
4550,3,Renewals,20,0,20,39,2,0
4550,3,Acq,10,0,10,,2,0
4551,3,Renewals,774.55,0,774.55,86,2,1
4551,3,Renewals,236,0,236,74,2,1
4551,1,Acq,228,0,228,71,2,1
4551,3,Renewals,202,0,202,80,2,1
4551,5,Acq,200,0,200,72,2,1
4551,3,Renewals,181,0,181,76,2,1
4551,1,Acq,170.2,0,170.2,76,2,1
4551,3,Renewals,170,0,170,63,2,1
4551,3,Renewals,152,0,152,,2,1
4551,3,Acq,150,0,150,78,2,1
4551,4,Acq,146,0,146,54,2,1
4551,4,Acq,139.95,0,139.95,,2,1
4551,1,Acq,129,6,135,74,2,1
4551,3,Renewals,131.4,0,131.4,55,2,1
4551,4,Acq,129.5,0,129.5,73,2,1
4551,1,Acq,121.35,0,121.35,50,2,1
4551,1,Acq,121,0,121,60,2,1
4551,3,Renewals,120,0,120,62,2,1
4551,3,Renewals,118,0,118,77,2,1
4551,3,Renewals,118,0,118,,2,1
4551,3,Renewals,117,0,117,,2,1
4551,3,Renewals,113.7,0,113.7,,2,1
4551,4,Renewals,112,0,112,59,2,1
4551,3,Renewals,110,0,110,51,2,1
4551,3,Acq,109,0,109,68,2,1
4551,3,Renewals,106,0,106,,2,1
4551,4,Renewals,102,0,102,66,2,1
4551,3,Renewals,101.3,0,101.3,,2,1
4551,4,Acq,100.35,0,100.35,36,2,1
4551,3,Acq,100,0,100,74,2,1
4551,4,Acq,100,0,100,,2,1
4551,3,Renewals,100,0,100,,2,1
4551,1,Acq,48.5,50,98.5,74,2,1
4551,5,Renewals,97,0,97,69,2,1
4551,5,Renewals,96.2,0,96.2,18,2,1
4551,3,Acq,93,0,93,53,2,1
4551,3,Acq,91,0,91,71,2,1
4551,3,Acq,90,0,90,,2,1
4551,4,Acq,87,0,87,62,2,1
4551,3,Renewals,86,0,86,68,2,1
4551,4,Renewals,85,0,85,,2,1
4551,3,Acq,84,0,84,,2,1
4551,3,Acq,83,0,83,80,2,1
4551,4,Acq,80,0,80,72,2,1
4551,3,Acq,80,0,80,67,2,1
4551,4,Acq,79.2,0,79.2,67,2,1
4551,3,Acq,78,0,78,75,2,1
4551,3,Acq,76.85,0,76.85,,2,1
4551,1,Acq,75.8,0,75.8,74,2,1
4551,3,Acq,74.9,0,74.9,56,2,0
4551,4,Renewals,73,0,73,53,2,0
4551,5,Acq,72,0,72,49,2,0
4551,4,Renewals,72,0,72,81,2,0
4551,3,Acq,70.05,0,70.05,44,2,0
4551,3,Acq,70,0,70,56,2,0
4551,3,Renewals,69.4,0,69.4,55,2,0
4551,3,Renewals,68.4,0,68.4,59,2,0
4551,1,Acq,67.3,0,67.3,,2,0
4551,3,Acq,64.95,0,64.95,,2,0
4551,3,Acq,62,0,62,,2,0
4551,3,Acq,62,0,62,33,2,0
4551,3,Acq,62,0,62,,2,0
4551,3,Renewals,62,0,62,67,2,0
4551,5,Renewals,61.2,0,61.2,90,2,0
4551,3,Acq,60,0,60,70,2,0
4551,3,Acq,60,0,60,,2,0
4551,3,Renewals,60,0,60,65,2,0
4551,3,Renewals,56,4,60,46,2,0
4551,3,Renewals,60,0,60,42,2,0
4551,4,Renewals,60,0,60,64,2,0
4551,3,Renewals,60,0,60,,2,0
4551,3,Acq,59.7,0,59.7,64,2,0
4551,3,Acq,59,0,59,79,2,0
4551,3,Renewals,58,0,58,,2,0
4551,3,Renewals,58,0,58,,2,0
4551,3,Acq,57,0,57,78,2,0
4551,3,Renewals,56.5,0,56.5,52,2,0
4551,3,Acq,56,0,56,59,2,0
4551,3,Acq,55.1,0,55.1,70,2,0
4551,4,Acq,55,0,55,59,2,0
4551,4,Renewals,55,0,55,69,2,0
4551,3,Acq,53,0,53,,2,0
4551,5,Acq,52.35,0,52.35,,2,0
4551,3,Renewals,51,0,51,,2,0
4551,3,Acq,50,0,50,56,2,0
4551,3,Acq,50,0,50,65,2,0
4551,3,Acq,50,0,50,68,2,0
4551,3,Acq,45,5,50,55,2,0
4551,1,Acq,50,0,50,37,2,0
4551,3,Acq,50,0,50,47,2,0
4551,3,Acq,0,50,50,,2,0
4551,3,Acq,0,50,50,,2,0
4551,4,Renewals,50,0,50,74,2,0
4551,3,Renewals,50,0,50,58,2,0
4551,4,Acq,49.5,0,49.5,87,2,0
4551,3,Acq,48.05,0,48.05,,2,0
4551,1,Acq,47,0,47,,2,0
4551,3,Acq,45.3,0,45.3,,2,0
4551,3,Acq,45,0,45,,2,0
4551,4,Renewals,44.5,0,44.5,,2,0
4551,4,Acq,44.1,0,44.1,78,2,0
4551,3,Acq,43,0,43,,2,0
4551,3,Renewals,43,0,43,,2,0
4551,3,Renewals,42.2,0,42.2,64,2,0
4551,3,Renewals,42,0,42,46,2,0
4551,5,Renewals,41.3,0,41.3,72,2,0
4551,3,Renewals,41.1,0,41.1,60,2,0
4551,3,Renewals,41,0,41,,2,0
4551,3,Acq,40.5,0,40.5,,2,0
4551,3,Acq,0,40,40,,2,0
4551,3,Acq,40,0,40,70,2,0
4551,3,Renewals,40,0,40,,2,0
4551,3,Acq,39,0,39,16,2,0
4551,3,Acq,26,10,36,80,2,0
4551,3,Acq,36,0,36,65,2,0
4551,4,Acq,36,0,36,65,2,0
4551,5,Acq,35,0,35,,2,0
4551,3,Acq,35,0,35,,2,0
4551,3,Acq,12,20,32,54,2,0
4551,1,Acq,32,0,32,,2,0
4551,3,Acq,31,0,31,41,2,0
4551,1,Acq,31,0,31,43,2,0
4551,3,Acq,30,0,30,42,2,0
4551,3,Acq,30,0,30,60,2,0
4551,3,Acq,0,30,30,54,2,0
4551,1,Acq,30,0,30,,2,0
4551,3,Acq,0,30,30,,2,0
4551,3,Renewals,30,0,30,55,2,0
4551,3,Renewals,30,0,30,76,2,0
4551,3,Acq,29.8,0,29.8,71,2,0
4551,3,Acq,29,0,29,41,2,0
4551,3,Renewals,26.7,0,26.7,,2,0
4551,3,Acq,26,0,26,45,2,0
4551,3,Renewals,26,0,26,54,2,0
4551,1,Acq,20.5,5,25.5,,2,0
4551,1,Acq,0,25,25,88,2,0
4551,3,Acq,25,0,25,68,2,0
4551,3,Acq,24,0,24,58,2,0
4551,3,Acq,20,0,20,,2,0
4551,4,Acq,20,0,20,68,2,0
4551,3,Acq,0,20,20,45,2,0
4551,3,Acq,20,0,20,,2,0
4551,3,Acq,20,0,20,,2,0
4551,3,Acq,20,0,20,68,2,0
4551,4,Renewals,20,0,20,63,2,0
4551,3,Acq,18,0,18,,2,0
4551,3,Acq,16,0,16,,2,0
4551,1,Acq,16,0,16,39,2,0
4551,3,Renewals,16,0,16,,2,0
4551,4,Renewals,16,0,16,,2,0
4551,3,Acq,15.7,0,15.7,51,2,0
4551,3,Renewals,14.8,0,14.8,37,2,0
4551,3,Acq,10,0,10,81,2,0
4551,3,Acq,10,0,10,,2,0
4551,3,Renewals,10,0,10,,2,0
4551,3,Renewals,10,0,10,,2,0
4551,3,Renewals,10,0,10,43,2,0
4551,3,Renewals,10,0,10,82,2,0
4552,3,Acq,320,0,320,75,2,1
4552,3,Acq,150,0,150,41,2,1
4552,3,Renewals,135,0,135,65,2,1
4552,1,Acq,118.2,0,118.2,,2,1
4552,5,Acq,114,0,114,72,2,1
4552,3,Acq,112,0,112,37,2,1
4552,3,Renewals,105,0,105,69,2,1
4552,3,Acq,104,0,104,75,2,1
4552,3,Renewals,100,0,100,,2,1
4552,3,Acq,91,0,91,,2,1
4552,3,Acq,77,10,87,72,2,1
4552,3,Acq,82.2,0,82.2,66,2,1
4552,3,Acq,82,0,82,,2,1
4552,3,Acq,80,0,80,82,2,1
4552,3,Renewals,79,0,79,,2,1
4552,3,Acq,75.4,0,75.4,,2,1
4552,3,Acq,67,0,67,79,2,0
4552,3,Acq,62,0,62,77,2,0
4552,3,Acq,56,5,61,,2,0
4552,3,Acq,60,0,60,,2,0
4552,1,Acq,52.75,0,52.75,65,2,0
4552,3,Acq,50,0,50,65,2,0
4552,3,Acq,49.8,0,49.8,,2,0
4552,3,Acq,45,0,45,48,2,0
4552,3,Acq,45,0,45,,2,0
4552,3,Acq,40,0,40,,2,0
4552,3,Acq,40,0,40,43,2,0
4552,3,Acq,39,0,39,73,2,0
4552,4,Acq,35,0,35,67,2,0
4552,3,Acq,30,0,30,,2,0
4552,1,Acq,30,0,30,,2,0
4552,3,Acq,20,0,20,69,2,0
4552,1,Acq,20,0,20,62,2,0
4552,3,Acq,20,0,20,62,2,0
4552,3,Acq,20,0,20,,2,0
4552,3,Acq,0,10,10,,2,0
4552,3,Acq,10,0,10,70,2,0
4552,3,Acq,0,5,5,72,2,0
4553,3,Acq,143,0,143,65,2,1
4553,3,Acq,109,0,109,67,2,1
4553,3,Acq,0,100,100,73,2,1
4553,3,Renewals,74,0,74,61,2,0
4553,3,Acq,72,0,72,49,2,0
4553,3,Renewals,60,0,60,,2,0
4553,5,Renewals,60,0,60,70,2,0
4553,1,Acq,50,0,50,50,2,0
4553,3,Acq,38,0,38,66,2,0
4553,3,Acq,0,20,20,75,2,0
4553,3,Renewals,20,0,20,,2,0
4553,3,Renewals,14.9,0,14.9,35,2,0
4554,4,Renewals,131.15,0,131.15,41,2,1
4554,3,Acq,102,0,102,55,2,1
4554,3,Acq,0,100,100,58,2,1
4554,1,Acq,40,0,40,,2,0
4555,3,Acq,193.4,0,193.4,63,2,1
4555,3,Renewals,121.5,0,121.5,,2,1
4555,1,Acq,120,0,120,59,2,1
4555,3,Renewals,86.25,0,86.25,43,2,1
4555,3,Renewals,82,0,82,,2,1
4555,3,Acq,72.1,0,72.1,76,2,0
4555,3,Renewals,72,0,72,54,2,0
4555,1,Acq,65,0,65,70,2,0
4555,3,Acq,59,0,59,77,2,0
4555,3,Acq,55,0,55,,2,0
4555,4,Acq,51.05,0,51.05,55,2,0
4555,3,Acq,50,0,50,,2,0
4555,3,Renewals,47,0,47,,2,0
4555,3,Acq,46.75,0,46.75,,2,0
4555,3,Acq,41,0,41,,2,0
4555,3,Renewals,40,0,40,,2,0
4555,3,Acq,37.25,0,37.25,44,2,0
4555,1,Acq,34,0,34,64,2,0
4555,3,Acq,31,0,31,,2,0
4555,3,Renewals,31,0,31,68,2,0
4555,1,Acq,20,10,30,44,2,0
4555,3,Acq,30,0,30,41,2,0
4555,3,Acq,22,5,27,78,2,0
4555,3,Acq,23.2,0,23.2,,2,0
4555,1,Acq,21.5,0,21.5,47,2,0
4555,3,Renewals,20,0,20,47,2,0
4555,4,Acq,10,0,10,50,2,0
4556,3,Renewals,370,0,370,,2,1
4556,3,Renewals,0,200,200,,2,1
4556,5,Renewals,158.2,0,158.2,67,2,1
4556,3,Renewals,150,0,150,,2,1
4556,1,Acq,147,0,147,67,2,1
4556,5,Acq,141.45,0,141.45,74,2,1
4556,3,Renewals,141,0,141,61,2,1
4556,3,Acq,140.6,0,140.6,72,2,1
4556,3,Acq,140,0,140,,2,1
4556,4,Acq,140,0,140,53,2,1
4556,3,Renewals,130,0,130,73,2,1
4556,3,Renewals,130,0,130,79,2,1
4556,3,Renewals,129,0,129,67,2,1
4556,1,Acq,125,0,125,73,2,1
4556,3,Renewals,125,0,125,,2,1
4556,3,Acq,99,21,120,51,2,1
4556,4,Acq,119.5,0,119.5,46,2,1
4556,3,Acq,115.5,0,115.5,54,2,1
4556,11,Acq,113.35,0,113.35,62,2,1
4556,3,Acq,111.75,0,111.75,,2,1
4556,3,Renewals,108,0,108,50,2,1
4556,3,Acq,107,0,107,,2,1
4556,3,Renewals,107,0,107,70,2,1
4556,3,Renewals,106.6,0,106.6,,2,1
4556,3,Renewals,105,0,105,80,2,1
4556,3,Acq,83,20,103,57,2,1
4556,4,Renewals,102.6,0,102.6,63,2,1
4556,3,Renewals,100.85,0,100.85,69,2,1
4556,3,Acq,95,5,100,83,2,1
4556,3,Acq,100,0,100,62,2,1
4556,3,Acq,0,100,100,87,2,1
4556,4,Renewals,100,0,100,,2,1
4556,3,Acq,99,0,99,75,2,1
4556,4,Acq,95.5,0,95.5,42,2,1
4556,3,Renewals,95.4,0,95.4,,2,1
4556,3,Acq,94,0,94,38,2,1
4556,3,Acq,94,0,94,67,2,1
4556,3,Acq,87,5,92,83,2,1
4556,3,Acq,90,0,90,,2,1
4556,3,Acq,90,0,90,49,2,1
4556,1,Acq,90,0,90,73,2,1
4556,4,Renewals,85,0,85,82,2,1
4556,3,Renewals,85,0,85,61,2,1
4556,3,Acq,83,0,83,,2,1
4556,4,Renewals,83,0,83,79,2,1
4556,3,Acq,81,0,81,64,2,1
4556,3,Acq,80,0,80,78,2,1
4556,3,Acq,75,0,75,49,2,0
4556,3,Renewals,74,0,74,82,2,0
4556,3,Acq,53,20,73,78,2,0
4556,3,Renewals,73,0,73,,2,0
4556,3,Acq,72,0,72,,2,0
4556,3,Acq,70.6,0,70.6,26,2,0
4556,3,Renewals,70,0,70,68,2,0
4556,4,Renewals,70,0,70,79,2,0
4556,3,Renewals,69,0,69,65,2,0
4556,4,Acq,68,0,68,,2,0
4556,3,Acq,66,0,66,49,2,0
4556,3,Renewals,66,0,66,37,2,0
4556,3,Renewals,65.35,0,65.35,,2,0
4556,4,Acq,65,0,65,71,2,0
4556,3,Acq,65,0,65,55,2,0
4556,3,Renewals,64,0,64,63,2,0
4556,3,Renewals,63,0,63,61,2,0
4556,3,Acq,61.35,0,61.35,54,2,0
4556,1,Acq,60.8,0,60.8,58,2,0
4556,3,Acq,60,0,60,,2,0
4556,3,Acq,60,0,60,70,2,0
4556,3,Renewals,60,0,60,81,2,0
4556,3,Acq,57,0,57,38,2,0
4556,3,Acq,57,0,57,,2,0
4556,3,Acq,57,0,57,47,2,0
4556,5,Renewals,57,0,57,,2,0
4556,3,Acq,56.5,0,56.5,55,2,0
4556,3,Acq,56,0,56,,2,0
4556,3,Acq,55.2,0,55.2,,2,0
4556,1,Acq,55,0,55,,2,0
4556,1,Acq,55,0,55,52,2,0
4556,3,Acq,55,0,55,36,2,0
4556,3,Acq,55,0,55,,2,0
4556,1,Acq,55,0,55,59,2,0
4556,3,Renewals,52.5,0,52.5,,2,0
4556,3,Acq,50,0,50,76,2,0
4556,3,Acq,35.75,14.25,50,59,2,0
4556,1,Acq,50,0,50,58,2,0
4556,3,Acq,0,50,50,64,2,0
4556,3,Acq,50,0,50,67,2,0
4556,3,Acq,50,0,50,55,2,0
4556,3,Acq,50,0,50,58,2,0
4556,3,Acq,50,0,50,,2,0
4556,3,Renewals,50,0,50,55,2,0
4556,4,Renewals,50,0,50,69,2,0
4556,3,Renewals,50,0,50,61,2,0
4556,3,Acq,46.5,0,46.5,45,2,0
4556,3,Acq,45,0,45,68,2,0
4556,4,Acq,45,0,45,47,2,0
4556,3,Acq,44,0,44,69,2,0
4556,3,Acq,44,0,44,,2,0
4556,3,Renewals,43.95,0,43.95,,2,0
4556,3,Renewals,43.5,0,43.5,,2,0
4556,1,Renewals,43,0,43,,2,0
4556,3,Renewals,42,0,42,74,2,0
4556,3,Acq,41,0,41,92,2,0
4556,4,Acq,41,0,41,54,2,0
4556,3,Renewals,41,0,41,43,2,0
4556,3,Acq,40.5,0,40.5,68,2,0
4556,3,Acq,40.25,0,40.25,80,2,0
4556,3,Acq,40,0,40,65,2,0
4556,3,Acq,40,0,40,56,2,0
4556,3,Renewals,35,5,40,45,2,0
4556,3,Renewals,38,0,38,79,2,0
4556,3,Acq,37,0,37,52,2,0
4556,3,Acq,36,0,36,46,2,0
4556,3,Acq,35,0,35,,2,0
4556,4,Renewals,34.2,0,34.2,52,2,0
4556,3,Acq,34,0,34,60,2,0
4556,3,Acq,32,0,32,52,2,0
4556,3,Acq,32,0,32,,2,0
4556,3,Acq,32,0,32,46,2,0
4556,3,Acq,31.35,0,31.35,50,2,0
4556,3,Acq,31,0,31,61,2,0
4556,3,Renewals,30.6,0,30.6,72,2,0
4556,3,Acq,30.3,0,30.3,60,2,0
4556,3,Acq,30,0,30,,2,0
4556,3,Acq,30,0,30,76,2,0
4556,3,Renewals,29,0,29,,2,0
4556,4,Acq,28,0,28,17,2,0
4556,3,Acq,27,0,27,59,2,0
4556,3,Renewals,27,0,27,,2,0
4556,3,Acq,25,0,25,77,2,0
4556,3,Acq,25,0,25,66,2,0
4556,1,Acq,23,0,23,52,2,0
4556,3,Acq,22,0,22,,2,0
4556,3,Acq,22,0,22,,2,0
4556,3,Acq,0,20,20,80,2,0
4556,3,Acq,20,0,20,72,2,0
4556,3,Acq,0,20,20,86,2,0
4556,3,Acq,20,0,20,,2,0
4556,3,Acq,19,0,19,,2,0
4556,3,Acq,16.6,0,16.6,39,2,0
4556,3,Acq,16.4,0,16.4,37,2,0
4556,3,Acq,15,0,15,,2,0
4556,3,Renewals,15,0,15,,2,0
4556,3,Acq,10,0,10,51,2,0
4556,4,Acq,0,10,10,46,2,0
4556,3,Renewals,7.5,0,7.5,37,2,0
4556,3,Acq,0,5,5,69,2,0
4557,4,Renewals,180,0,180,57,2,1
4557,3,Acq,155.8,0,155.8,79,2,1
4557,3,Renewals,132,0,132,71,2,1
4557,3,Renewals,126,0,126,,2,1
4557,3,Acq,117.5,0,117.5,68,2,1
4557,3,Acq,106,0,106,62,2,1
4557,3,Renewals,100,0,100,68,2,1
4557,3,Acq,90,0,90,,2,1
4557,3,Acq,83,0,83,73,2,1
4557,3,Acq,80,0,80,62,2,1
4557,1,Acq,76,0,76,,2,1
4557,4,Acq,75.4,0,75.4,,2,1
4557,3,Acq,73.9,0,73.9,85,2,0
4557,3,Acq,65,0,65,64,2,0
4557,3,Acq,62,0,62,,2,0
4557,4,Acq,56,0,56,70,2,0
4557,3,Acq,55.35,0,55.35,41,2,0
4557,4,Acq,54,0,54,68,2,0
4557,3,Renewals,54,0,54,,2,0
4557,3,Acq,52,0,52,74,2,0
4557,3,Renewals,52,0,52,66,2,0
4557,3,Acq,0,50,50,71,2,0
4557,2,Acq,50,0,50,43,2,0
4557,3,Acq,50,0,50,57,2,0
4557,3,Renewals,50,0,50,51,2,0
4557,3,Acq,48,0,48,,2,0
4557,3,Acq,43,0,43,,2,0
4557,3,Acq,43,0,43,76,2,0
4557,3,Renewals,37,0,37,59,2,0
4557,1,Acq,36,0,36,,2,0
4557,3,Acq,35,0,35,65,2,0
4557,3,Acq,33,0,33,50,2,0
4557,3,Acq,32,0,32,46,2,0
4557,3,Renewals,30,0,30,67,2,0
4557,3,Acq,27,0,27,45,2,0
4557,3,Acq,27,0,27,66,2,0
4557,3,Acq,24,0,24,56,2,0
4557,3,Acq,20,0,20,,2,0
4557,1,Acq,9,6,15,,2,0
4558,3,Renewals,223.85,0,223.85,,2,1
4558,3,Acq,199.7,0,199.7,,2,1
4558,3,Renewals,150,0,150,,2,1
4558,3,Acq,141.1,0,141.1,,2,1
4558,3,Renewals,130,0,130,,2,1
4558,3,Acq,119,0,119,64,2,1
4558,3,Acq,104,0,104,,2,1
4558,3,Acq,102.3,0,102.3,69,2,1
4558,3,Acq,100,0,100,,2,1
4558,5,Acq,100,0,100,82,2,1
4558,3,Renewals,100,0,100,74,2,1
4558,1,Acq,92,0,92,,2,1
