,num_streets,age,Acq,avg donation value,profitable,cluster,avg income,collection_amount,donation_amount,total_received,postcode
24149,1,49.0,1.0,441.3746611,0,0,85093.84362,54.35,0.0,54.35,4109
24150,1,66.0,1.0,441.3746611,0,0,85093.84362,53.0,0.0,53.0,4109
24151,1,54.0,0.0,441.3746611,0,0,85093.84362,53.0,0.0,53.0,
24152,1,18.0,1.0,441.3746611,0,0,85093.84362,50.0,0.0,50.0,
24153,1,46.0,1.0,441.3746611,0,0,85093.84362,31.0,19.0,50.0,4109
24154,2,64.0,1.0,441.3746611,0,0,85093.84362,50.0,0.0,50.0,4109
24155,1,76.0,1.0,441.3746611,0,0,85093.84362,50.0,0.0,50.0,4109
24156,1,78.0,0.0,441.3746611,0,0,85093.84362,50.0,0.0,50.0,
24157,1,47.0,0.0,441.3746611,0,0,85093.84362,48.0,2.0,50.0,
24158,1,60.0,0.0,441.3746611,0,0,85093.84362,50.0,0.0,50.0,4109
24159,2,73.0,1.0,441.3746611,0,0,85093.84362,47.0,0.0,47.0,4109
24160,2,39.0,0.0,441.3746611,0,0,85093.84362,41.0,0.0,41.0,4109
24161,1,57.0,1.0,441.3746611,0,0,85093.84362,40.0,0.0,40.0,4109
24162,1,58.0,1.0,441.3746611,0,0,85093.84362,36.0,3.0,39.0,
24163,1,66.0,1.0,441.3746611,0,0,85093.84362,35.0,0.0,35.0,4109
24164,2,19.0,1.0,441.3746611,0,0,85093.84362,31.0,0.0,31.0,
24165,5,34.0,0.0,441.3746611,0,0,85093.84362,31.0,0.0,31.0,
24166,1,55.0,0.0,441.3746611,0,0,85093.84362,25.0,0.0,25.0,4109
24167,2,64.0,1.0,441.3746611,0,0,85093.84362,24.0,0.0,24.0,
24168,1,58.0,0.0,441.3746611,0,0,85093.84362,22.7,0.0,22.7,
24169,1,22.0,1.0,441.3746611,0,0,85093.84362,22.0,0.0,22.0,
24170,3,71.0,1.0,441.3746611,0,0,85093.84362,0.0,20.0,20.0,4109
24171,8,53.0,1.0,441.3746611,0,0,85093.84362,10.0,0.0,10.0,4109
24172,2,82.0,0.0,609.6334479,1,0,91284.1894,315.95,0.0,315.95,
24173,2,58.0,1.0,609.6334479,1,0,91284.1894,181.0,59.0,240.0,4109
24174,2,77.0,1.0,609.6334479,1,0,91284.1894,193.0,0.0,193.0,4109
24175,1,67.0,0.0,609.6334479,1,0,91284.1894,154.0,30.0,184.0,4109
24176,1,80.0,1.0,609.6334479,1,0,91284.1894,161.0,0.0,161.0,4109
24177,2,51.0,1.0,609.6334479,1,0,91284.1894,120.0,0.0,120.0,4109
24178,3,57.0,1.0,609.6334479,1,0,91284.1894,119.65,0.0,119.65,
24179,3,17.0,1.0,609.6334479,1,0,91284.1894,112.0,0.0,112.0,4109
24180,1,66.0,0.0,609.6334479,1,0,91284.1894,83.0,0.0,83.0,
24181,1,90.0,1.0,609.6334479,1,0,91284.1894,78.0,0.0,78.0,
24182,2,51.0,1.0,609.6334479,0,0,91284.1894,70.0,0.0,70.0,
24183,1,47.0,0.0,609.6334479,0,0,91284.1894,60.0,10.0,70.0,4109
24184,2,60.0,0.0,609.6334479,0,0,91284.1894,62.9,0.0,62.9,
24185,1,51.0,1.0,609.6334479,0,0,91284.1894,60.3,0.0,60.3,
24186,2,45.0,0.0,609.6334479,0,0,91284.1894,54.85,0.0,54.85,4109
24187,1,67.0,1.0,609.6334479,0,0,91284.1894,54.0,0.0,54.0,4109
24188,2,58.0,1.0,609.6334479,0,0,91284.1894,50.0,0.0,50.0,4109
24189,1,61.0,1.0,609.6334479,0,0,91284.1894,50.0,0.0,50.0,4109
24190,1,50.0,1.0,609.6334479,0,0,91284.1894,40.0,0.0,40.0,
24191,1,62.0,1.0,609.6334479,0,0,91284.1894,40.0,0.0,40.0,
24192,2,65.0,1.0,609.6334479,0,0,91284.1894,30.0,0.0,30.0,
24193,1,64.0,1.0,609.6334479,0,0,91284.1894,30.0,0.0,30.0,
24194,4,22.0,0.0,609.6334479,0,0,91284.1894,30.0,0.0,30.0,4110
24195,7,67.0,1.0,609.6334479,0,0,91284.1894,20.0,0.0,20.0,
24196,1,44.0,0.0,609.6334479,0,0,91284.1894,12.0,0.0,12.0,4110
24197,1,68.0,0.0,972.3865546,1,2,121913.5184,314.0,0.0,314.0,4110
24198,1,46.0,1.0,972.3865546,1,2,121913.5184,150.0,0.0,150.0,4110
24199,1,61.0,1.0,972.3865546,1,2,121913.5184,145.0,0.0,145.0,
24200,1,83.0,1.0,972.3865546,1,2,121913.5184,124.8,0.0,124.8,4110
24201,1,45.0,1.0,972.3865546,1,2,121913.5184,121.8,0.0,121.8,4110
24202,1,72.0,0.0,972.3865546,1,2,121913.5184,116.05,0.0,116.05,4110
24203,1,70.0,0.0,972.3865546,1,2,121913.5184,106.2,0.0,106.2,
24204,7,84.0,1.0,972.3865546,1,2,121913.5184,0.0,100.0,100.0,4110
24205,1,67.0,0.0,972.3865546,1,2,121913.5184,100.0,0.0,100.0,4110
24206,1,79.0,0.0,972.3865546,1,2,121913.5184,95.0,0.0,95.0,4110
24207,1,62.0,0.0,972.3865546,1,2,121913.5184,89.5,0.0,89.5,4110
24208,1,58.0,0.0,972.3865546,0,2,121913.5184,60.0,0.0,60.0,4110
24209,1,45.0,0.0,972.3865546,0,2,121913.5184,32.0,20.0,52.0,4110
24210,1,52.0,1.0,972.3865546,0,2,121913.5184,50.0,0.0,50.0,
24211,1,62.0,1.0,972.3865546,0,2,121913.5184,0.0,50.0,50.0,4110
24212,1,50.0,0.0,972.3865546,0,2,121913.5184,46.0,4.0,50.0,4112
24213,1,65.0,0.0,972.3865546,0,2,121913.5184,50.0,0.0,50.0,4112
24214,1,49.0,0.0,972.3865546,0,2,121913.5184,10.0,30.0,40.0,4112
24215,1,60.0,0.0,972.3865546,0,2,121913.5184,30.0,0.0,30.0,4112
24216,1,60.0,1.0,972.3865546,0,2,121913.5184,20.0,0.0,20.0,
24217,1,51.0,0.0,972.3865546,0,2,121913.5184,20.0,0.0,20.0,4112
24218,1,57.0,0.0,683.9897644,1,2,97361.06515,186.0,0.0,186.0,4112
24219,2,72.0,0.0,683.9897644,1,2,97361.06515,155.0,15.0,170.0,4112
24220,1,69.0,0.0,683.9897644,1,2,97361.06515,150.55,0.0,150.55,4112
24221,1,61.0,1.0,683.9897644,1,2,97361.06515,131.0,0.0,131.0,4112
24222,1,54.0,1.0,683.9897644,1,2,97361.06515,130.0,0.0,130.0,
24223,1,55.0,0.0,683.9897644,1,2,97361.06515,130.0,0.0,130.0,4112
24224,1,64.0,0.0,683.9897644,1,2,97361.06515,126.1,0.0,126.1,
24225,1,66.0,1.0,683.9897644,1,2,97361.06515,123.4,0.0,123.4,
24226,1,71.0,0.0,683.9897644,1,2,97361.06515,122.4,0.0,122.4,
24227,1,64.0,1.0,683.9897644,1,2,97361.06515,113.0,0.0,113.0,
24228,1,68.0,1.0,683.9897644,1,2,97361.06515,110.0,0.0,110.0,
24229,1,61.0,1.0,683.9897644,1,2,97361.06515,55.75,50.0,105.75,
24230,1,88.0,0.0,683.9897644,1,2,97361.06515,103.15,0.0,103.15,4112
24231,2,40.0,1.0,683.9897644,1,2,97361.06515,102.15,0.0,102.15,
24232,1,82.0,1.0,683.9897644,1,2,97361.06515,100.0,0.0,100.0,4112
24233,1,56.0,1.0,683.9897644,1,2,97361.06515,91.0,0.0,91.0,
24234,1,68.0,1.0,683.9897644,0,2,97361.06515,68.7,0.0,68.7,
24235,1,64.0,1.0,683.9897644,0,2,97361.06515,67.0,0.0,67.0,4113
24236,1,48.0,0.0,683.9897644,0,2,97361.06515,61.1,0.0,61.1,4113
24237,1,72.0,0.0,683.9897644,0,2,97361.06515,40.25,20.0,60.25,4113
24238,1,65.0,1.0,683.9897644,0,2,97361.06515,52.0,0.0,52.0,
24239,1,70.0,1.0,683.9897644,0,2,97361.06515,45.0,5.0,50.0,
24240,1,61.0,1.0,683.9897644,0,2,97361.06515,50.0,0.0,50.0,4113
24241,1,46.0,1.0,683.9897644,0,2,97361.06515,50.0,0.0,50.0,4113
24242,1,68.0,1.0,683.9897644,0,2,97361.06515,0.0,50.0,50.0,4113
24243,1,69.0,0.0,683.9897644,0,2,97361.06515,50.0,0.0,50.0,
24244,1,16.0,0.0,683.9897644,0,2,97361.06515,46.7,0.0,46.7,4113
24245,7,72.0,1.0,683.9897644,0,2,97361.06515,26.0,20.0,46.0,
24246,1,50.0,0.0,683.9897644,0,2,97361.06515,45.0,0.0,45.0,4113
24247,4,72.0,1.0,683.9897644,0,2,97361.06515,40.0,0.0,40.0,4113
24248,1,61.0,1.0,683.9897644,0,2,97361.06515,40.0,0.0,40.0,
24249,1,61.0,1.0,683.9897644,0,2,97361.06515,37.0,0.0,37.0,4113
24250,1,71.0,0.0,683.9897644,0,2,97361.06515,35.0,0.0,35.0,
24251,1,45.0,0.0,683.9897644,0,2,97361.06515,34.55,0.0,34.55,4113
24252,1,58.0,1.0,683.9897644,0,2,97361.06515,26.75,0.0,26.75,4113
24253,1,63.0,1.0,683.9897644,0,2,97361.06515,25.0,0.0,25.0,4113
24254,1,65.0,1.0,683.9897644,0,2,97361.06515,22.0,0.0,22.0,4113
24255,1,63.0,1.0,683.9897644,0,2,97361.06515,20.0,0.0,20.0,4113
24256,1,51.0,1.0,683.9897644,0,2,97361.06515,7.7,5.0,12.7,4113
24257,2,42.0,0.0,683.9897644,0,2,97361.06515,0.0,10.0,10.0,4113
24258,1,46.0,0.0,1139.213844,1,2,138284.7631,300.0,200.0,500.0,
24259,1,59.0,1.0,1139.213844,1,2,138284.7631,250.0,0.0,250.0,4113
24260,1,74.0,1.0,1139.213844,1,2,138284.7631,237.0,0.0,237.0,
24261,1,67.0,1.0,1139.213844,1,2,138284.7631,230.0,0.0,230.0,
24262,1,63.0,0.0,1139.213844,1,2,138284.7631,201.0,24.0,225.0,
24263,1,62.0,0.0,1139.213844,1,2,138284.7631,220.0,5.0,225.0,
24264,1,53.0,1.0,1139.213844,1,2,138284.7631,202.0,0.0,202.0,4113
24265,1,87.0,0.0,1139.213844,1,2,138284.7631,150.0,50.0,200.0,
24266,8,76.0,0.0,1139.213844,1,2,138284.7631,171.0,0.0,171.0,
24267,1,84.0,0.0,1139.213844,1,2,138284.7631,164.8,0.0,164.8,4113
24268,1,72.0,0.0,1139.213844,1,2,138284.7631,157.25,0.0,157.25,
24269,1,52.0,1.0,1139.213844,1,2,138284.7631,151.85,0.0,151.85,
24270,2,80.0,0.0,1139.213844,1,2,138284.7631,127.0,20.0,147.0,4113
24271,7,48.0,1.0,1139.213844,1,2,138284.7631,130.0,0.0,130.0,
24272,1,67.0,1.0,1139.213844,1,2,138284.7631,80.0,50.0,130.0,
24273,1,77.0,0.0,1139.213844,1,2,138284.7631,130.0,0.0,130.0,
24274,1,63.0,1.0,1139.213844,1,2,138284.7631,105.0,0.0,105.0,
24275,1,53.0,1.0,1139.213844,1,2,138284.7631,102.0,0.0,102.0,
24276,1,62.0,1.0,1139.213844,1,2,138284.7631,100.0,0.0,100.0,
24277,1,68.0,1.0,1139.213844,1,2,138284.7631,0.0,100.0,100.0,4113
24278,1,75.0,1.0,1139.213844,1,2,138284.7631,100.0,0.0,100.0,4113
24279,1,84.0,1.0,1139.213844,1,2,138284.7631,78.3,0.0,78.3,4113
24280,2,55.0,0.0,1139.213844,1,2,138284.7631,76.0,0.0,76.0,
24281,1,66.0,1.0,1139.213844,0,2,138284.7631,73.0,0.0,73.0,4113
24282,1,78.0,1.0,1139.213844,0,2,138284.7631,72.65,0.0,72.65,
24283,1,66.0,1.0,1139.213844,0,2,138284.7631,70.0,0.0,70.0,
24284,1,64.0,0.0,1139.213844,0,2,138284.7631,68.0,0.0,68.0,4113
24285,1,55.0,0.0,1139.213844,0,2,138284.7631,65.0,0.0,65.0,4113
24286,1,88.0,0.0,1139.213844,0,2,138284.7631,65.0,0.0,65.0,4113
24287,1,74.0,0.0,1139.213844,0,2,138284.7631,60.85,0.0,60.85,
24288,7,63.0,1.0,1139.213844,0,2,138284.7631,56.0,0.0,56.0,4113
24289,1,56.0,0.0,1139.213844,0,2,138284.7631,55.0,0.0,55.0,
24290,1,79.0,1.0,1139.213844,0,2,138284.7631,0.0,50.0,50.0,
24291,2,65.0,1.0,1139.213844,0,2,138284.7631,50.0,0.0,50.0,4113
24292,1,85.0,1.0,1139.213844,0,2,138284.7631,0.0,50.0,50.0,4113
24293,1,65.0,0.0,1139.213844,0,2,138284.7631,50.0,0.0,50.0,
24294,1,45.0,1.0,1139.213844,0,2,138284.7631,46.0,0.0,46.0,4113
24295,1,52.0,1.0,1139.213844,0,2,138284.7631,29.4,0.0,29.4,4113
24296,1,41.0,0.0,1139.213844,0,2,138284.7631,22.5,0.0,22.5,4113
24297,1,86.0,1.0,1139.213844,0,2,138284.7631,20.0,0.0,20.0,4113
24298,1,72.0,1.0,1139.213844,0,2,138284.7631,0.0,10.0,10.0,4113
24299,1,74.0,0.0,556.9266601,1,4,97613.2156,307.0,0.0,307.0,
24300,2,74.0,0.0,556.9266601,1,4,97613.2156,268.0,0.0,268.0,4113
24301,1,76.0,1.0,556.9266601,1,4,97613.2156,180.0,0.0,180.0,
24302,1,75.0,1.0,556.9266601,1,4,97613.2156,158.0,0.0,158.0,4113
24303,1,84.0,0.0,556.9266601,1,4,97613.2156,149.0,0.0,149.0,
24304,3,64.0,0.0,556.9266601,1,4,97613.2156,102.0,20.0,122.0,4113
24305,1,57.0,0.0,556.9266601,1,4,97613.2156,121.0,0.0,121.0,4113
24306,2,66.0,0.0,556.9266601,1,4,97613.2156,114.0,0.0,114.0,
24307,1,77.0,0.0,556.9266601,1,4,97613.2156,110.0,0.0,110.0,4113
24308,1,44.0,0.0,556.9266601,1,4,97613.2156,105.05,0.0,105.05,4114
24309,1,76.0,1.0,556.9266601,1,4,97613.2156,100.0,0.0,100.0,4114
24310,1,75.0,0.0,556.9266601,1,4,97613.2156,100.0,0.0,100.0,4114
24311,1,57.0,0.0,556.9266601,1,4,97613.2156,0.0,100.0,100.0,
24312,1,72.0,1.0,556.9266601,1,4,97613.2156,85.0,0.0,85.0,
24313,1,82.0,0.0,556.9266601,1,4,97613.2156,84.0,0.0,84.0,4114
24314,1,70.0,1.0,556.9266601,0,4,97613.2156,72.0,0.0,72.0,
24315,1,72.0,1.0,556.9266601,0,4,97613.2156,65.0,0.0,65.0,4114
24316,1,76.0,1.0,556.9266601,0,4,97613.2156,0.0,50.0,50.0,4114
24317,1,74.0,0.0,556.9266601,0,4,97613.2156,50.0,0.0,50.0,
24318,1,63.0,0.0,556.9266601,0,4,97613.2156,0.0,50.0,50.0,4114
24319,2,66.0,0.0,556.9266601,0,4,97613.2156,48.0,0.0,48.0,4114
24320,1,65.0,1.0,556.9266601,0,4,97613.2156,42.0,0.0,42.0,4114
24321,1,73.0,0.0,556.9266601,0,4,97613.2156,34.0,0.0,34.0,
24322,1,63.0,1.0,556.9266601,0,4,97613.2156,20.0,0.0,20.0,4114
24323,1,67.0,1.0,556.9266601,0,4,97613.2156,10.0,0.0,10.0,
24324,1,77.0,0.0,393.8279093,1,2,79773.28749,766.55,0.0,766.55,4114
24325,1,56.0,0.0,393.8279093,1,2,79773.28749,235.2,0.0,235.2,4114
24326,1,63.0,0.0,393.8279093,1,2,79773.28749,172.2,0.0,172.2,
24327,1,61.0,0.0,393.8279093,1,2,79773.28749,172.0,0.0,172.0,4114
24328,1,55.0,0.0,393.8279093,1,2,79773.28749,96.3,50.0,146.3,4114
24329,2,49.0,1.0,393.8279093,1,2,79773.28749,142.0,0.0,142.0,4114
24330,3,68.0,0.0,393.8279093,1,2,79773.28749,139.05,0.0,139.05,4114
24331,1,77.0,1.0,393.8279093,1,2,79773.28749,139.0,0.0,139.0,4114
24332,1,80.0,1.0,393.8279093,1,2,79773.28749,130.5,0.0,130.5,4114
24333,1,61.0,0.0,393.8279093,1,2,79773.28749,126.0,0.0,126.0,
24334,1,76.0,0.0,393.8279093,1,2,79773.28749,122.7,0.0,122.7,4114
24335,3,53.0,1.0,393.8279093,1,2,79773.28749,120.0,0.0,120.0,4114
24336,1,75.0,0.0,393.8279093,1,2,79773.28749,114.5,0.0,114.5,
24337,3,64.0,0.0,393.8279093,1,2,79773.28749,111.0,0.0,111.0,4114
24338,1,54.0,1.0,393.8279093,1,2,79773.28749,110.0,0.0,110.0,4114
24339,1,58.0,1.0,393.8279093,1,2,79773.28749,109.0,0.0,109.0,4114
24340,1,73.0,0.0,393.8279093,1,2,79773.28749,88.35,20.0,108.35,4114
24341,1,73.0,0.0,393.8279093,1,2,79773.28749,105.0,0.0,105.0,4114
24342,1,71.0,0.0,393.8279093,1,2,79773.28749,105.0,0.0,105.0,4115
24343,7,55.0,1.0,393.8279093,1,2,79773.28749,104.6,0.0,104.6,4115
24344,1,70.0,1.0,393.8279093,1,2,79773.28749,100.0,0.0,100.0,4115
24345,1,55.0,0.0,393.8279093,1,2,79773.28749,100.0,0.0,100.0,
24346,1,63.0,0.0,393.8279093,1,2,79773.28749,89.0,11.0,100.0,
24347,1,65.0,0.0,393.8279093,1,2,79773.28749,98.65,0.0,98.65,
24348,1,52.0,0.0,393.8279093,1,2,79773.28749,97.0,0.0,97.0,4115
24349,1,77.0,1.0,393.8279093,1,2,79773.28749,92.5,0.0,92.5,
24350,1,50.0,0.0,393.8279093,1,2,79773.28749,92.0,0.0,92.0,4115
24351,1,66.0,0.0,393.8279093,1,2,79773.28749,88.5,0.0,88.5,4115
24352,1,70.0,1.0,393.8279093,1,2,79773.28749,84.0,0.0,84.0,4115
24353,1,54.0,1.0,393.8279093,1,2,79773.28749,83.3,0.0,83.3,4115
24354,1,67.0,0.0,393.8279093,1,2,79773.28749,53.0,30.0,83.0,4115
24355,1,35.0,1.0,393.8279093,1,2,79773.28749,80.0,0.0,80.0,
24356,1,54.0,1.0,393.8279093,1,2,79773.28749,65.0,15.0,80.0,
24357,1,20.0,1.0,393.8279093,1,2,79773.28749,80.0,0.0,80.0,4115
24358,2,81.0,0.0,393.8279093,1,2,79773.28749,80.0,0.0,80.0,4115
24359,2,61.0,1.0,393.8279093,1,2,79773.28749,27.0,50.0,77.0,
24360,1,52.0,0.0,393.8279093,1,2,79773.28749,77.0,0.0,77.0,
24361,1,74.0,1.0,393.8279093,0,2,79773.28749,74.0,0.0,74.0,4115
24362,1,75.0,0.0,393.8279093,0,2,79773.28749,70.0,0.0,70.0,
24363,1,86.0,0.0,393.8279093,0,2,79773.28749,65.0,0.0,65.0,
24364,1,69.0,0.0,393.8279093,0,2,79773.28749,65.0,0.0,65.0,
24365,1,48.0,0.0,393.8279093,0,2,79773.28749,60.0,0.0,60.0,4115
24366,1,72.0,1.0,393.8279093,0,2,79773.28749,59.0,0.0,59.0,4115
24367,1,52.0,0.0,393.8279093,0,2,79773.28749,58.5,0.0,58.5,4115
24368,1,65.0,1.0,393.8279093,0,2,79773.28749,55.0,0.0,55.0,4115
24369,2,54.0,0.0,393.8279093,0,2,79773.28749,54.0,0.0,54.0,4115
24370,2,69.0,1.0,393.8279093,0,2,79773.28749,50.0,0.0,50.0,4115
24371,8,40.0,1.0,393.8279093,0,2,79773.28749,27.0,23.0,50.0,
24372,1,48.0,0.0,393.8279093,0,2,79773.28749,50.0,0.0,50.0,4115
24373,1,82.0,1.0,393.8279093,0,2,79773.28749,39.0,10.0,49.0,
24374,1,63.0,1.0,393.8279093,0,2,79773.28749,47.0,0.0,47.0,4115
24375,1,36.0,0.0,393.8279093,0,2,79773.28749,42.0,0.0,42.0,4115
24376,1,57.0,1.0,393.8279093,0,2,79773.28749,41.25,0.0,41.25,4115
24377,1,63.0,1.0,393.8279093,0,2,79773.28749,39.0,0.0,39.0,4115
24378,1,63.0,1.0,393.8279093,0,2,79773.28749,39.0,0.0,39.0,4115
24379,1,36.0,1.0,393.8279093,0,2,79773.28749,30.0,0.0,30.0,
24380,2,52.0,1.0,393.8279093,0,2,79773.28749,27.0,0.0,27.0,
24381,2,57.0,1.0,393.8279093,0,2,79773.28749,25.6,0.0,25.6,4115
24382,1,63.0,1.0,393.8279093,0,2,79773.28749,25.0,0.0,25.0,4115
24383,1,63.0,1.0,393.8279093,0,2,79773.28749,25.0,0.0,25.0,4115
24384,1,66.0,1.0,393.8279093,0,2,79773.28749,24.0,0.0,24.0,4115
24385,1,37.0,1.0,393.8279093,0,2,79773.28749,20.0,0.0,20.0,4115
24386,1,70.0,1.0,393.8279093,0,2,79773.28749,20.0,0.0,20.0,
24387,1,57.0,0.0,393.8279093,0,2,79773.28749,0.0,20.0,20.0,4116
24388,1,44.0,1.0,393.8279093,0,2,79773.28749,17.0,0.0,17.0,4116
24389,1,60.0,1.0,393.8279093,0,2,79773.28749,14.0,0.0,14.0,4116
24390,1,49.0,1.0,393.8279093,0,2,79773.28749,11.0,0.0,11.0,4116
24391,1,57.0,1.0,393.8279093,0,2,79773.28749,11.0,0.0,11.0,
24392,1,20.0,1.0,393.8279093,0,2,79773.28749,0.0,10.0,10.0,4116
24393,2,81.0,1.0,556.6757493,1,0,108100.5697,250.0,0.0,250.0,4116
24394,1,58.0,1.0,556.6757493,1,0,108100.5697,250.0,0.0,250.0,4116
24395,1,73.0,0.0,556.6757493,1,0,108100.5697,210.0,0.0,210.0,4116
24396,1,76.0,0.0,556.6757493,1,0,108100.5697,113.0,37.0,150.0,
24397,3,81.0,0.0,556.6757493,1,0,108100.5697,128.0,0.0,128.0,4116
24398,1,70.0,1.0,556.6757493,1,0,108100.5697,126.2,0.0,126.2,
24399,1,79.0,1.0,556.6757493,1,0,108100.5697,125.0,0.0,125.0,4116
24400,1,74.0,1.0,556.6757493,1,0,108100.5697,115.65,0.0,115.65,4116
24401,1,84.0,1.0,556.6757493,1,0,108100.5697,110.0,0.0,110.0,
24402,1,74.0,0.0,556.6757493,1,0,108100.5697,110.0,0.0,110.0,4116
24403,1,73.0,1.0,556.6757493,1,0,108100.5697,109.0,0.0,109.0,4116
24404,1,75.0,0.0,556.6757493,1,0,108100.5697,102.0,0.0,102.0,
24405,1,84.0,0.0,556.6757493,1,0,108100.5697,100.0,0.0,100.0,4116
24406,1,73.0,1.0,556.6757493,1,0,108100.5697,95.0,0.0,95.0,4116
24407,1,82.0,1.0,556.6757493,1,0,108100.5697,80.0,0.0,80.0,
24408,1,17.0,1.0,556.6757493,0,0,108100.5697,73.8,0.0,73.8,
24409,1,57.0,1.0,556.6757493,0,0,108100.5697,70.0,0.0,70.0,4116
24410,1,68.0,1.0,556.6757493,0,0,108100.5697,68.0,0.0,68.0,4116
24411,1,63.0,1.0,556.6757493,0,0,108100.5697,55.0,0.0,55.0,4116
24412,1,47.0,0.0,556.6757493,0,0,108100.5697,52.0,0.0,52.0,4116
24413,2,85.0,1.0,556.6757493,0,0,108100.5697,40.0,0.0,40.0,
24414,1,75.0,1.0,556.6757493,0,0,108100.5697,37.0,0.0,37.0,4116
24415,7,45.0,1.0,556.6757493,0,0,108100.5697,25.5,10.0,35.5,4116
24416,7,86.0,1.0,556.6757493,0,0,108100.5697,0.0,25.0,25.0,4116
24417,1,73.0,0.0,556.6757493,0,0,108100.5697,25.0,0.0,25.0,4116
24418,1,66.0,1.0,556.6757493,0,0,108100.5697,0.0,10.0,10.0,4116
24419,1,62.0,1.0,556.6757493,0,0,108100.5697,10.0,0.0,10.0,4116
24420,1,72.0,1.0,523.7493917,1,0,95869.32543,240.0,0.0,240.0,4116
24421,1,77.0,1.0,523.7493917,1,0,95869.32543,110.0,50.0,160.0,
24422,1,51.0,0.0,523.7493917,1,0,95869.32543,122.0,8.0,130.0,
24423,1,41.0,0.0,523.7493917,1,0,95869.32543,129.05,0.0,129.05,
24424,1,72.0,1.0,523.7493917,1,0,95869.32543,114.0,0.0,114.0,4116
24425,1,69.0,0.0,523.7493917,1,0,95869.32543,102.0,0.0,102.0,4116
24426,1,58.0,1.0,523.7493917,1,0,95869.32543,91.55,0.0,91.55,4116
24427,1,63.0,0.0,523.7493917,1,0,95869.32543,87.0,0.0,87.0,4116
24428,1,75.0,0.0,523.7493917,1,0,95869.32543,79.35,0.0,79.35,4116
24429,1,52.0,0.0,523.7493917,0,0,95869.32543,75.0,0.0,75.0,4116
24430,1,65.0,1.0,523.7493917,0,0,95869.32543,74.0,0.0,74.0,
24431,2,40.0,1.0,523.7493917,0,0,95869.32543,70.0,0.0,70.0,
24432,1,66.0,1.0,523.7493917,0,0,95869.32543,54.0,11.0,65.0,4117
24433,1,23.0,1.0,523.7493917,0,0,95869.32543,59.0,6.0,65.0,4118
24434,7,53.0,1.0,523.7493917,0,0,95869.32543,50.0,5.0,55.0,4118
24435,1,38.0,1.0,523.7493917,0,0,95869.32543,54.1,0.0,54.1,
24436,1,87.0,0.0,523.7493917,0,0,95869.32543,47.15,0.0,47.15,4118
24437,1,67.0,1.0,523.7493917,0,0,95869.32543,40.0,0.0,40.0,
24438,1,87.0,1.0,523.7493917,0,0,95869.32543,40.0,0.0,40.0,
24439,1,73.0,1.0,523.7493917,0,0,95869.32543,33.2,0.0,33.2,4118
24440,7,69.0,1.0,523.7493917,0,0,95869.32543,28.9,0.0,28.9,4118
24441,1,77.0,1.0,523.7493917,0,0,95869.32543,20.0,0.0,20.0,4118
24442,7,84.0,1.0,523.7493917,0,0,95869.32543,0.0,20.0,20.0,4118
24443,1,51.0,1.0,523.7493917,0,0,95869.32543,15.0,0.0,15.0,4118
24444,1,74.0,1.0,523.7493917,0,0,95869.32543,12.0,0.0,12.0,
24445,2,58.0,0.0,638.7632419,1,4,115559.6913,290.0,0.0,290.0,4118
24446,1,70.0,1.0,638.7632419,1,4,115559.6913,262.0,0.0,262.0,4118
24447,7,77.0,1.0,638.7632419,1,4,115559.6913,154.85,50.0,204.85,4118
24448,1,76.0,0.0,638.7632419,1,4,115559.6913,150.0,0.0,150.0,4118
24449,1,45.0,1.0,638.7632419,1,4,115559.6913,120.5,0.0,120.5,4118
24450,1,76.0,0.0,638.7632419,1,4,115559.6913,98.4,11.6,110.0,4118
24451,1,59.0,1.0,638.7632419,1,4,115559.6913,100.0,0.0,100.0,4118
24452,1,80.0,1.0,638.7632419,1,4,115559.6913,100.0,0.0,100.0,4118
24453,1,80.0,0.0,638.7632419,1,4,115559.6913,100.0,0.0,100.0,
24454,1,52.0,1.0,638.7632419,0,4,115559.6913,75.0,0.0,75.0,
24455,1,57.0,0.0,638.7632419,0,4,115559.6913,72.0,0.0,72.0,4118
24456,1,62.0,1.0,638.7632419,0,4,115559.6913,65.0,0.0,65.0,
24457,2,58.0,0.0,638.7632419,0,4,115559.6913,0.0,50.0,50.0,
24458,1,82.0,0.0,638.7632419,0,4,115559.6913,50.0,0.0,50.0,4118
24459,1,75.0,1.0,638.7632419,0,4,115559.6913,46.2,0.0,46.2,4118
24460,1,83.0,0.0,638.7632419,0,4,115559.6913,45.0,0.0,45.0,4118
24461,1,69.0,1.0,638.7632419,0,4,115559.6913,22.0,0.0,22.0,4118
24462,1,68.0,1.0,638.7632419,0,4,115559.6913,14.0,0.0,14.0,
24463,1,77.0,1.0,1120.322946,0,4,142384.5127,62.0,0.0,62.0,
24464,1,77.0,1.0,1120.322946,0,4,142384.5127,60.0,0.0,60.0,4118
24465,1,57.0,0.0,1120.322946,0,4,142384.5127,54.0,0.0,54.0,
24466,1,67.0,1.0,1120.322946,0,4,142384.5127,53.35,0.0,53.35,4118
24467,2,74.0,0.0,624.7310584,1,4,95141.90948,195.0,5.0,200.0,4118
24468,1,70.0,0.0,624.7310584,1,4,95141.90948,85.0,0.0,85.0,4118
24469,1,59.0,0.0,624.7310584,0,4,95141.90948,59.1,0.0,59.1,
24470,1,74.0,0.0,624.7310584,0,4,95141.90948,43.7,0.0,43.7,4118
