,age,num_streets,gender,Acq,postcode,avg salary,Median_Tot_fam_inc_weekly,avg gross tax paid,avg donation value,prediction,profitable
16897,71.0,3,1,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16898,72.0,3,1,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16899,67.0,3,0,0.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16900,69.0,3,1,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16901,51.0,3,1,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16902,49.0,3,0,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16903,70.0,3,1,0.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16904,77.0,3,1,0.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16905,72.0,3,1,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16906,65.0,3,0,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16907,56.0,3,1,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16908,57.0,3,1,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16909,71.0,3,1,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16910,58.0,3,1,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16911,45.0,3,1,0.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16912,60.0,3,1,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16913,56.0,2,0,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16914,54.0,3,1,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16915,69.0,5,1,0.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16916,56.0,4,1,0.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16917,44.0,4,1,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16918,60.0,3,0,1.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16919,53.0,5,1,0.0,4565,54768.76559,1027,11593.41044,306.4171884,0,0
16920,67.0,1,1,1.0,4566,57988.75142,1171,16680.89471,631.9787234,1,1
16921,68.0,4,0,0.0,4566,57988.75142,1171,16680.89471,631.9787234,1,1
16922,59.0,3,1,1.0,4566,57988.75142,1171,16680.89471,631.9787234,1,1
16923,69.0,3,1,0.0,4566,57988.75142,1171,16680.89471,631.9787234,1,1
16924,83.0,3,1,1.0,4566,57988.75142,1171,16680.89471,631.9787234,1,1
16925,66.0,3,1,1.0,4566,57988.75142,1171,16680.89471,631.9787234,1,1
16926,76.0,3,0,1.0,4566,57988.75142,1171,16680.89471,631.9787234,0,0
16927,74.0,3,0,1.0,4566,57988.75142,1171,16680.89471,631.9787234,0,0
16928,68.0,3,1,1.0,4566,57988.75142,1171,16680.89471,631.9787234,0,0
16929,54.0,3,1,0.0,4566,57988.75142,1171,16680.89471,631.9787234,0,0
16930,57.0,3,1,1.0,4566,57988.75142,1171,16680.89471,631.9787234,0,0
16931,77.0,4,1,1.0,4566,57988.75142,1171,16680.89471,631.9787234,0,0
16932,66.0,1,1,1.0,4566,57988.75142,1171,16680.89471,631.9787234,0,0
16933,74.0,3,1,1.0,4566,57988.75142,1171,16680.89471,631.9787234,0,0
16934,77.0,4,1,1.0,4566,57988.75142,1171,16680.89471,631.9787234,0,0
16935,70.0,3,0,1.0,4566,57988.75142,1171,16680.89471,631.9787234,0,0
16936,82.0,3,0,0.0,4566,57988.75142,1171,16680.89471,631.9787234,0,0
16937,66.0,4,1,0.0,4567,59429.97697,1290,19770.01279,1923.98054,1,1
16938,72.0,3,0,0.0,4567,59429.97697,1290,19770.01279,1923.98054,1,1
16939,57.0,1,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,1,1
16940,73.0,4,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,1,1
16941,54.0,3,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,1,1
16942,56.0,3,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,1,1
16943,60.0,4,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,1,1
16944,43.0,3,1,0.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16945,53.0,3,0,1.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16946,52.0,3,0,0.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16947,65.0,4,0,1.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16948,74.0,3,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16949,79.0,3,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16950,49.0,3,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16951,76.0,3,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16952,68.0,3,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16953,55.0,3,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16954,63.0,3,1,0.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16955,53.0,3,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16956,78.0,3,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16957,62.0,3,0,1.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16958,67.0,4,0,1.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16959,46.0,3,1,1.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16960,57.0,3,1,0.0,4567,59429.97697,1290,19770.01279,1923.98054,0,0
16961,70.0,4,0,0.0,4568,57231.58231,1111,11634.25568,363.5634744,1,1
16962,64.0,3,0,0.0,4568,57231.58231,1111,11634.25568,363.5634744,0,0
16963,72.0,3,1,0.0,4568,57231.58231,1111,11634.25568,363.5634744,0,0
16964,72.0,4,0,1.0,4568,57231.58231,1111,11634.25568,363.5634744,0,0
16965,48.0,3,1,0.0,4568,57231.58231,1111,11634.25568,363.5634744,0,0
16966,45.0,3,1,1.0,4568,57231.58231,1111,11634.25568,363.5634744,0,0
16967,75.0,4,0,1.0,4568,57231.58231,1111,11634.25568,363.5634744,0,0
16968,48.0,3,0,0.0,4568,57231.58231,1111,11634.25568,363.5634744,0,0
16969,76.0,3,0,1.0,4569,58260.44468,1024,12073.19888,279.7941176,1,1
16970,60.0,3,1,0.0,4569,58260.44468,1024,12073.19888,279.7941176,1,1
16971,45.0,4,1,0.0,4569,58260.44468,1024,12073.19888,279.7941176,1,1
16972,74.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16973,68.0,4,0,0.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16974,67.0,3,0,0.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16975,70.0,4,0,1.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16976,66.0,4,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16977,66.0,1,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16978,45.0,3,0,1.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16979,71.0,4,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16980,71.0,4,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,1
16981,73.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16982,68.0,3,0,1.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16983,54.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,1
16984,34.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16985,76.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16986,73.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16987,60.0,6,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16988,78.0,3,0,0.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16989,65.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16990,61.0,2,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16991,36.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16992,61.0,4,0,0.0,4570,56010.81817,975,10995.91337,354.3629611,1,1
16993,49.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
16994,71.0,4,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
16995,76.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
16996,70.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
16997,75.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
16998,61.0,6,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
16999,54.0,3,0,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17000,60.0,4,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17001,42.0,7,0,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17002,50.0,1,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17003,75.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17004,84.0,3,0,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17005,54.0,1,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17006,59.0,3,0,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17007,57.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17008,85.0,4,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17009,53.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17010,60.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17011,65.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,1,0
17012,66.0,3,0,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17013,50.0,3,0,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17014,54.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17015,73.0,3,0,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17016,46.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17017,72.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17018,45.0,3,0,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17019,61.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17020,47.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17021,62.0,4,0,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17022,27.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17023,18.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17024,51.0,4,0,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17025,66.0,4,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,1,0
17026,63.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17027,71.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17028,70.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17029,49.0,5,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17030,52.0,3,0,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17031,51.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17032,58.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17033,56.0,3,1,1.0,4570,56010.81817,975,10995.91337,354.3629611,0,0
17034,74.0,3,1,0.0,4570,56010.81817,975,10995.91337,354.3629611,1,0
17035,61.0,3,1,1.0,4572,60786.50133,1433,16629.92387,370.6411856,1,1
17036,53.0,3,1,1.0,4572,60786.50133,1433,16629.92387,370.6411856,0,0
17037,58.0,3,0,1.0,4572,60786.50133,1433,16629.92387,370.6411856,0,0
17038,72.0,5,1,0.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17039,64.0,3,0,1.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17040,78.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17041,65.0,3,0,1.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17042,78.0,4,0,0.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17043,73.0,3,0,1.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17044,47.0,1,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17045,68.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17046,76.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17047,75.0,4,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17048,49.0,3,0,0.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17049,62.0,3,0,1.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17050,50.0,3,0,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,1
17051,74.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17052,76.0,3,0,0.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17053,62.0,4,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,1,1
17054,64.0,3,0,0.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17055,56.0,1,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17056,73.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17057,61.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17058,56.0,3,0,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17059,77.0,3,0,0.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17060,44.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17061,48.0,1,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17062,70.0,4,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17063,49.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17064,63.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17065,58.0,3,0,0.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17066,58.0,3,0,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17067,35.0,3,0,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17068,43.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17069,38.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17070,47.0,4,0,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17071,67.0,4,0,0.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17072,44.0,3,0,0.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17073,57.0,3,0,0.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17074,53.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17075,65.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17076,67.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17077,37.0,3,1,0.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17078,47.0,3,1,0.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17079,67.0,1,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17080,57.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17081,68.0,3,1,0.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17082,44.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17083,67.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17084,50.0,3,0,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17085,41.0,3,0,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17086,48.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17087,65.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17088,39.0,4,0,0.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17089,43.0,3,1,0.0,4573,61938.31395,1317,14199.78869,338.948037,0,0
17090,74.0,3,1,1.0,4573,61938.31395,1317,14199.78869,338.948037,1,0
17091,65.0,3,1,1.0,4574,55905.7546,1037,12353.65693,196.7837838,1,1
17092,52.0,3,1,1.0,4574,55905.7546,1037,12353.65693,196.7837838,0,0
17093,67.0,3,1,1.0,4574,55905.7546,1037,12353.65693,196.7837838,0,0
17094,51.0,3,1,1.0,4574,55905.7546,1037,12353.65693,196.7837838,0,0
17095,59.0,6,0,1.0,4575,63343.84848,1289,16759.30663,529.669708,1,1
17096,61.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,1,1
17097,60.0,1,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,1,1
17098,80.0,3,0,1.0,4575,63343.84848,1289,16759.30663,529.669708,1,1
17099,80.0,1,0,1.0,4575,63343.84848,1289,16759.30663,529.669708,1,1
17100,72.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,1
17101,61.0,3,0,1.0,4575,63343.84848,1289,16759.30663,529.669708,1,1
17102,66.0,4,0,0.0,4575,63343.84848,1289,16759.30663,529.669708,1,1
17103,73.0,3,0,0.0,4575,63343.84848,1289,16759.30663,529.669708,1,1
17104,69.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,1,1
17105,63.0,4,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,1,1
17106,88.0,3,0,0.0,4575,63343.84848,1289,16759.30663,529.669708,1,1
17107,20.0,3,0,0.0,4575,63343.84848,1289,16759.30663,529.669708,1,1
17108,73.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17109,39.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17110,74.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17111,57.0,6,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17112,39.0,5,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17113,69.0,1,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17114,43.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17115,76.0,3,0,0.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17116,85.0,3,0,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17117,61.0,5,1,0.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17118,40.0,3,1,0.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17119,63.0,3,1,0.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17120,80.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17121,72.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17122,46.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17123,74.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17124,52.0,3,1,0.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17125,65.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17126,39.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17127,55.0,3,1,0.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17128,62.0,3,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17129,44.0,3,0,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17130,74.0,4,1,0.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17131,60.0,3,0,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17132,58.0,4,0,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17133,18.0,3,0,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17134,58.0,3,0,0.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17135,66.0,3,1,0.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17136,54.0,4,1,1.0,4575,63343.84848,1289,16759.30663,529.669708,0,0
17137,78.0,7,0,0.0,4580,57304.54693,736,12014.78692,319.6628242,1,1
17138,75.0,4,1,0.0,4580,57304.54693,736,12014.78692,319.6628242,1,1
17139,74.0,3,0,1.0,4580,57304.54693,736,12014.78692,319.6628242,1,1
17140,73.0,3,0,0.0,4580,57304.54693,736,12014.78692,319.6628242,1,1
17141,78.0,3,1,1.0,4580,57304.54693,736,12014.78692,319.6628242,1,1
17142,70.0,3,0,1.0,4580,57304.54693,736,12014.78692,319.6628242,1,1
17143,77.0,3,0,1.0,4580,57304.54693,736,12014.78692,319.6628242,0,0
17144,73.0,3,1,1.0,4580,57304.54693,736,12014.78692,319.6628242,0,0
17145,56.0,3,0,1.0,4580,57304.54693,736,12014.78692,319.6628242,0,0
17146,45.0,3,1,1.0,4580,57304.54693,736,12014.78692,319.6628242,0,0
17147,75.0,3,0,0.0,4580,57304.54693,736,12014.78692,319.6628242,0,0
17148,67.0,1,1,1.0,4580,57304.54693,736,12014.78692,319.6628242,0,0
17149,23.0,3,0,1.0,4580,57304.54693,736,12014.78692,319.6628242,0,0
17150,73.0,3,0,1.0,4581,49512.59064,886,10075.77804,296.7251908,0,0
17151,56.0,3,1,1.0,4581,49512.59064,886,10075.77804,296.7251908,0,0
17152,64.0,4,1,0.0,4600,61742.48108,921,11629.17674,229.6461538,1,1
17153,80.0,3,1,0.0,4601,58840.89655,814,11899.44211,216.5064935,0,0
17154,62.0,3,0,1.0,4601,58840.89655,814,11899.44211,216.5064935,0,0
17155,76.0,3,1,0.0,4601,58840.89655,814,11899.44211,216.5064935,0,0
17156,47.0,3,0,1.0,4605,51908.4981,895,9417.21912,221.0980392,1,1
17157,72.0,5,1,0.0,4605,51908.4981,895,9417.21912,221.0980392,1,1
17158,72.0,5,0,0.0,4605,51908.4981,895,9417.21912,221.0980392,0,0
17159,72.0,3,1,0.0,4605,51908.4981,895,9417.21912,221.0980392,0,0
17160,74.0,3,0,0.0,4605,51908.4981,895,9417.21912,221.0980392,0,0
17161,80.0,1,1,1.0,4605,51908.4981,895,9417.21912,221.0980392,0,0
17162,89.0,3,1,1.0,4605,51908.4981,895,9417.21912,221.0980392,0,0
17163,40.0,3,1,1.0,4605,51908.4981,895,9417.21912,221.0980392,0,0
17164,72.0,1,1,1.0,4606,53588.78102,905,9564.12336,181.2883212,1,1
17165,80.0,4,1,0.0,4606,53588.78102,905,9564.12336,181.2883212,1,1
17166,77.0,3,1,1.0,4606,53588.78102,905,9564.12336,181.2883212,0,0
17167,64.0,3,0,1.0,4606,53588.78102,905,9564.12336,181.2883212,0,0
17168,88.0,3,0,1.0,4606,53588.78102,905,9564.12336,181.2883212,0,0
17169,70.0,3,1,0.0,4606,53588.78102,905,9564.12336,181.2883212,0,0
17170,71.0,3,1,0.0,4606,53588.78102,905,9564.12336,181.2883212,0,0
17171,31.0,3,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,1,1
17172,61.0,5,0,1.0,4610,59462.91537,1108,11823.92346,274.1834372,1,1
17173,61.0,4,1,0.0,4610,59462.91537,1108,11823.92346,274.1834372,1,1
17174,68.0,3,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,1,1
17175,74.0,3,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,1,1
17176,65.0,5,0,0.0,4610,59462.91537,1108,11823.92346,274.1834372,1,1
17177,73.0,3,0,0.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17178,76.0,3,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17179,44.0,4,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17180,53.0,3,0,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17181,72.0,5,1,0.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17182,36.0,3,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17183,61.0,3,0,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17184,72.0,3,0,0.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17185,37.0,7,1,0.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17186,69.0,3,1,0.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17187,71.0,1,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17188,62.0,4,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17189,48.0,3,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17190,43.0,3,1,0.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17191,67.0,3,0,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17192,69.0,3,0,0.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17193,73.0,1,0,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17194,55.0,3,0,0.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17195,46.0,3,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17196,31.0,3,1,0.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17197,69.0,1,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17198,37.0,3,0,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17199,85.0,3,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17200,74.0,3,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,1,0
17201,35.0,3,1,0.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17202,39.0,3,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17203,67.0,3,1,0.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17204,33.0,3,1,1.0,4610,59462.91537,1108,11823.92346,274.1834372,0,0
17205,63.0,3,0,0.0,4613,50348.05263,668,9260.077419,422.4193548,0,0
17206,57.0,3,0,1.0,4614,59214.64925,797,10952.09333,186.0942029,1,1
17207,71.0,3,0,1.0,4614,59214.64925,797,10952.09333,186.0942029,1,1
17208,73.0,4,1,0.0,4614,59214.64925,797,10952.09333,186.0942029,0,0
17209,70.0,3,1,1.0,4614,59214.64925,797,10952.09333,186.0942029,0,0
17210,65.0,3,1,1.0,4614,59214.64925,797,10952.09333,186.0942029,0,0
17211,85.0,3,0,0.0,4615,57827.21845,825,11034.97531,210.4828326,1,1
17212,84.0,3,0,0.0,4615,57827.21845,825,11034.97531,210.4828326,0,0
17213,68.0,3,1,0.0,4615,57827.21845,825,11034.97531,210.4828326,0,0
17214,51.0,3,1,1.0,4615,57827.21845,825,11034.97531,210.4828326,0,0
17215,68.0,3,0,1.0,4615,57827.21845,825,11034.97531,210.4828326,0,0
17216,70.0,3,1,1.0,4615,57827.21845,825,11034.97531,210.4828326,0,0
17217,67.0,3,1,1.0,4615,57827.21845,825,11034.97531,210.4828326,0,0
17218,69.0,3,1,1.0,4615,57827.21845,825,11034.97531,210.4828326,0,0
17219,80.0,3,1,1.0,4615,57827.21845,825,11034.97531,210.4828326,0,0
17220,73.0,2,0,1.0,4621,57257.39888,787,10647.99029,212.8350515,1,1
17221,67.0,3,1,1.0,4621,57257.39888,787,10647.99029,212.8350515,0,0
17222,56.0,3,0,0.0,4625,49254.08061,979,9464.106,399.216,1,1
17223,64.0,3,1,1.0,4625,49254.08061,979,9464.106,399.216,1,1
17224,54.0,4,1,0.0,4625,49254.08061,979,9464.106,399.216,1,1
17225,61.0,3,1,0.0,4625,49254.08061,979,9464.106,399.216,0,0
