,postcode,num_streets,age,Acq,weekends,profitable,cluster,avg income
19079,4878,3,52.0,0.0,2,1,2,65643.0844
19080,4878,5,44.0,0.0,2,1,2,65643.0844
19081,4878,3,48.0,0.0,2,1,2,65643.0844
19082,4878,3,67.0,0.0,2,1,2,65643.0844
19083,4878,3,56.0,1.0,2,1,2,65643.0844
19084,4878,3,65.0,1.0,2,1,2,65643.0844
19085,4878,3,67.0,1.0,2,1,2,65643.0844
19086,4878,3,58.0,1.0,2,1,2,65643.0844
19087,4878,3,69.0,0.0,2,1,2,65643.0844
19088,4878,3,49.0,1.0,2,1,2,65643.0844
19089,4878,4,48.0,1.0,2,0,2,65643.0844
19090,4878,3,57.0,0.0,2,0,2,65643.0844
19091,4878,3,54.0,0.0,2,0,2,65643.0844
19092,4878,3,64.0,1.0,2,0,2,65643.0844
19093,4878,5,40.0,0.0,2,0,2,65643.0844
19094,4878,3,52.0,1.0,2,0,2,65643.0844
19095,4878,3,79.0,1.0,2,0,2,65643.0844
19096,4878,3,45.0,1.0,2,0,2,65643.0844
19097,4878,3,60.0,1.0,2,0,2,65643.0844
19098,4878,4,64.0,1.0,2,0,2,65643.0844
19099,4878,3,60.0,0.0,2,0,2,65643.0844
19100,4878,3,64.0,0.0,2,0,2,65643.0844
19101,4878,3,56.0,1.0,2,0,2,65643.0844
19102,4878,3,75.0,1.0,2,0,2,65643.0844
19103,4878,3,69.0,0.0,2,0,2,65643.0844
19104,4878,3,64.0,0.0,2,0,2,65643.0844
19105,4878,3,66.0,0.0,2,0,2,65643.0844
19106,4878,3,44.0,0.0,2,0,2,65643.0844
19107,4878,3,71.0,1.0,2,0,2,65643.0844
19108,4878,3,64.0,1.0,2,0,2,65643.0844
19109,4878,3,23.0,1.0,2,0,2,65643.0844
19110,4878,3,55.0,0.0,2,0,2,65643.0844
19111,4879,4,60.0,1.0,2,1,2,69410.11978
19112,4879,4,69.0,0.0,2,1,2,69410.11978
19113,4879,3,77.0,0.0,2,1,2,69410.11978
19114,4879,3,74.0,1.0,2,1,2,69410.11978
19115,4879,1,67.0,1.0,2,1,2,69410.11978
19116,4879,1,37.0,1.0,2,0,2,69410.11978
19117,4879,4,57.0,0.0,2,0,2,69410.11978
19118,4879,3,69.0,1.0,2,0,2,69410.11978
19119,4879,2,58.0,1.0,2,0,2,69410.11978
19120,4879,3,67.0,0.0,2,0,2,69410.11978
19121,4879,4,43.0,0.0,2,0,2,69410.11978
19122,4879,3,67.0,1.0,2,0,2,69410.11978
19123,4879,3,53.0,1.0,2,0,2,69410.11978
19124,4879,4,39.0,1.0,2,0,2,69410.11978
19125,4879,3,59.0,0.0,2,0,2,69410.11978
19126,4879,3,45.0,1.0,2,0,2,69410.11978
19127,4879,3,54.0,1.0,2,0,2,69410.11978
19128,4879,4,43.0,0.0,2,0,2,69410.11978
19129,4879,3,57.0,1.0,2,0,2,69410.11978
19130,4879,1,75.0,1.0,2,0,2,69410.11978
19131,4879,3,35.0,1.0,2,0,2,69410.11978
19132,4879,3,39.0,1.0,2,0,2,69410.11978
19133,4880,3,74.0,1.0,2,1,2,59499.57241
19134,4880,3,70.0,1.0,2,1,2,59499.57241
19135,4880,1,70.0,1.0,2,1,2,59499.57241
19136,4880,3,67.0,0.0,2,1,2,59499.57241
19137,4880,3,63.0,0.0,2,1,2,59499.57241
19138,4880,3,20.0,1.0,2,1,2,59499.57241
19139,4880,3,78.0,1.0,2,1,2,59499.57241
19140,4880,4,69.0,1.0,2,1,2,59499.57241
19141,4880,4,73.0,0.0,2,1,2,59499.57241
19142,4880,3,70.0,1.0,2,1,2,59499.57241
19143,4880,3,70.0,1.0,2,0,2,59499.57241
19144,4880,3,84.0,0.0,2,0,2,59499.57241
19145,4880,3,64.0,1.0,2,0,2,59499.57241
19146,4880,3,45.0,1.0,2,0,2,59499.57241
19147,4880,3,60.0,1.0,2,0,2,59499.57241
19148,4880,4,71.0,0.0,2,0,2,59499.57241
19149,4880,3,62.0,1.0,2,0,2,59499.57241
19150,4880,3,73.0,1.0,2,0,2,59499.57241
19151,4880,3,17.0,1.0,2,0,2,59499.57241
19152,4881,3,51.0,1.0,2,1,2,62681.44899
19153,4881,1,63.0,1.0,2,1,2,62681.44899
19154,4881,3,57.0,1.0,2,0,2,62681.44899
19155,4881,3,46.0,1.0,2,0,2,62681.44899
19156,4882,3,66.0,1.0,2,1,2,62820.99735
19157,4882,3,88.0,0.0,2,1,2,62820.99735
19158,4882,3,68.0,0.0,2,1,2,62820.99735
19159,4882,3,63.0,1.0,2,1,2,62820.99735
19160,4882,1,64.0,1.0,2,0,2,62820.99735
19161,4882,4,74.0,1.0,2,0,2,62820.99735
19162,4882,3,74.0,1.0,2,0,2,62820.99735
19163,4882,3,73.0,1.0,2,0,2,62820.99735
19164,4882,1,39.0,1.0,2,0,2,62820.99735
19165,4883,3,84.0,0.0,2,1,2,59982.51624
19166,4883,3,87.0,1.0,2,1,2,59982.51624
19167,4883,3,52.0,1.0,2,1,2,59982.51624
19168,4883,1,41.0,1.0,2,1,2,59982.51624
19169,4883,5,81.0,0.0,2,1,2,59982.51624
19170,4883,4,69.0,0.0,2,1,2,59982.51624
19171,4883,5,43.0,0.0,2,1,2,59982.51624
19172,4883,1,71.0,1.0,2,1,2,59982.51624
19173,4883,3,62.0,1.0,2,0,2,59982.51624
19174,4883,3,29.0,1.0,2,0,2,59982.51624
19175,4883,3,75.0,1.0,2,0,2,59982.51624
19176,4883,5,68.0,0.0,2,0,2,59982.51624
19177,4883,3,58.0,1.0,2,0,2,59982.51624
19178,4883,3,43.0,1.0,2,0,2,59982.51624
19179,4883,3,76.0,0.0,2,0,2,59982.51624
19180,4883,4,64.0,1.0,2,0,2,59982.51624
19181,4883,3,41.0,1.0,2,0,2,59982.51624
19182,4883,3,74.0,0.0,2,0,2,59982.51624
19183,4883,3,75.0,1.0,2,0,2,59982.51624
19184,4883,3,57.0,0.0,2,0,2,59982.51624
19185,4884,3,86.0,1.0,2,0,3,70581.39672
19186,4884,3,73.0,1.0,2,0,3,70581.39672
19187,4884,3,76.0,1.0,2,0,3,70581.39672
19188,4884,4,70.0,1.0,2,0,3,70581.39672
19189,4885,3,73.0,1.0,2,1,2,65927.87465
19190,4885,3,61.0,1.0,2,0,2,65927.87465
19191,4885,3,51.0,1.0,2,0,2,65927.87465
19192,4887,3,55.0,1.0,2,0,2,58098.24956
19193,4888,10,75.0,0.0,2,1,2,61477.69806
19194,4888,3,77.0,1.0,2,1,2,61477.69806
19195,4888,4,56.0,1.0,2,0,2,61477.69806
19196,4888,1,40.0,1.0,2,0,2,61477.69806
19197,4888,1,48.0,1.0,2,0,2,61477.69806
19198,4895,3,54.0,1.0,2,0,2,58606.58152
19199,5000,7,65.0,1.0,4,1,3,82657.58608
19200,5000,7,79.0,0.0,4,1,3,82657.58608
19201,5000,9,63.0,0.0,4,1,3,82657.58608
19202,5000,7,60.0,0.0,4,1,3,82657.58608
19203,5000,7,66.0,0.0,4,1,3,82657.58608
19204,5000,8,68.0,0.0,4,1,3,82657.58608
19205,5000,7,70.0,0.0,4,0,3,82657.58608
19206,5000,7,73.0,1.0,4,0,3,82657.58608
19207,5000,7,72.0,1.0,4,0,3,82657.58608
19208,5000,7,46.0,1.0,4,0,3,82657.58608
19209,5006,7,77.0,1.0,4,1,3,114172.0799
19210,5006,7,66.0,0.0,4,1,3,114172.0799
19211,5006,7,75.0,0.0,4,1,3,114172.0799
19212,5006,7,61.0,1.0,4,0,3,114172.0799
19213,5006,8,73.0,0.0,4,0,3,114172.0799
19214,5006,7,61.0,1.0,4,0,3,114172.0799
19215,5006,7,75.0,1.0,4,0,3,114172.0799
19216,5006,7,55.0,1.0,4,0,3,114172.0799
19217,5006,7,66.0,1.0,4,0,3,114172.0799
19218,5007,7,70.0,1.0,4,1,2,64459.42445
19219,5007,7,70.0,1.0,4,1,2,64459.42445
19220,5007,7,73.0,1.0,4,1,2,64459.42445
19221,5007,7,49.0,0.0,4,0,2,64459.42445
19222,5007,7,45.0,1.0,4,0,2,64459.42445
19223,5007,7,46.0,1.0,4,0,2,64459.42445
19224,5007,8,71.0,1.0,4,0,2,64459.42445
19225,5007,7,78.0,1.0,4,0,2,64459.42445
19226,5007,7,41.0,1.0,4,0,2,64459.42445
19227,5007,8,57.0,1.0,4,0,2,64459.42445
19228,5007,7,78.0,1.0,4,0,2,64459.42445
19229,5008,7,89.0,0.0,4,1,2,59513.2974
19230,5008,7,59.0,0.0,4,1,2,59513.2974
19231,5008,7,64.0,0.0,4,0,2,59513.2974
19232,5008,7,63.0,1.0,4,0,2,59513.2974
19233,5008,7,63.0,1.0,4,0,2,59513.2974
19234,5008,7,61.0,1.0,4,0,2,59513.2974
19235,5008,7,68.0,0.0,4,0,2,59513.2974
19236,5008,1,73.0,1.0,4,0,2,59513.2974
19237,5008,7,60.0,0.0,4,0,2,59513.2974
19238,5008,7,28.0,0.0,4,0,2,59513.2974
19239,5008,7,32.0,1.0,4,0,2,59513.2974
19240,5009,8,71.0,0.0,4,1,2,60548.31276
19241,5009,7,53.0,1.0,4,0,2,60548.31276
19242,5009,7,36.0,1.0,4,0,2,60548.31276
19243,5009,7,55.0,1.0,4,0,2,60548.31276
19244,5009,1,54.0,1.0,4,0,2,60548.31276
19245,5009,8,51.0,0.0,4,0,2,60548.31276
19246,5009,7,67.0,0.0,4,0,2,60548.31276
19247,5010,28,63.0,0.0,4,1,2,55659.18578
19248,5010,8,59.0,0.0,4,1,2,55659.18578
19249,5010,9,36.0,0.0,4,1,2,55659.18578
19250,5010,8,62.0,0.0,4,1,2,55659.18578
19251,5010,7,69.0,1.0,4,0,2,55659.18578
19252,5010,8,63.0,1.0,4,0,2,55659.18578
19253,5011,7,62.0,0.0,4,1,2,62257.32737
19254,5011,8,84.0,1.0,4,1,2,62257.32737
19255,5011,8,64.0,1.0,4,1,2,62257.32737
19256,5011,7,55.0,1.0,4,1,2,62257.32737
19257,5011,8,57.0,0.0,4,1,2,62257.32737
19258,5011,7,54.0,0.0,4,1,2,62257.32737
19259,5011,7,61.0,1.0,4,1,2,62257.32737
19260,5011,1,34.0,1.0,4,0,2,62257.32737
19261,5011,7,73.0,0.0,4,0,2,62257.32737
19262,5011,7,65.0,1.0,4,0,2,62257.32737
19263,5011,7,65.0,1.0,4,0,2,62257.32737
19264,5011,7,52.0,1.0,4,0,2,62257.32737
19265,5011,7,55.0,1.0,4,0,2,62257.32737
19266,5011,7,63.0,1.0,4,0,2,62257.32737
19267,5012,8,56.0,0.0,4,1,2,53722.20569
19268,5012,7,79.0,0.0,4,0,2,53722.20569
19269,5012,7,99.0,0.0,4,0,2,53722.20569
19270,5012,8,57.0,0.0,4,0,2,53722.20569
19271,5013,7,59.0,1.0,4,1,2,56880.27045
19272,5013,7,63.0,1.0,4,1,2,56880.27045
19273,5013,7,54.0,0.0,4,0,2,56880.27045
19274,5013,7,54.0,1.0,4,0,2,56880.27045
19275,5013,7,42.0,0.0,4,0,2,56880.27045
19276,5013,7,57.0,1.0,4,0,2,56880.27045
19277,5013,7,74.0,1.0,4,0,2,56880.27045
19278,5013,7,68.0,0.0,4,0,2,56880.27045
19279,5014,7,40.0,0.0,4,1,2,58649.09735
19280,5014,7,70.0,0.0,4,1,2,58649.09735
19281,5014,7,49.0,1.0,4,0,2,58649.09735
19282,5014,7,67.0,0.0,4,0,2,58649.09735
19283,5014,8,56.0,1.0,4,0,2,58649.09735
19284,5014,7,70.0,1.0,4,0,2,58649.09735
19285,5014,1,66.0,1.0,4,0,2,58649.09735
19286,5014,7,74.0,0.0,4,0,2,58649.09735
19287,5014,7,57.0,0.0,4,0,2,58649.09735
19288,5014,7,61.0,1.0,4,0,2,58649.09735
19289,5014,7,48.0,1.0,4,0,2,58649.09735
19290,5014,7,92.0,0.0,4,0,2,58649.09735
19291,5014,7,61.0,1.0,4,0,2,58649.09735
19292,5015,7,49.0,1.0,4,1,2,62052.32257
19293,5015,7,79.0,1.0,4,0,2,62052.32257
19294,5015,7,51.0,1.0,4,0,2,62052.32257
19295,5015,7,55.0,1.0,4,0,2,62052.32257
19296,5015,7,58.0,1.0,4,0,2,62052.32257
19297,5015,7,67.0,1.0,4,0,2,62052.32257
19298,5015,7,58.0,1.0,4,0,2,62052.32257
19299,5015,7,58.0,1.0,4,0,2,62052.32257
19300,5015,7,60.0,0.0,4,0,2,62052.32257
19301,5016,7,64.0,1.0,4,1,2,67264.17542
19302,5016,7,75.0,1.0,4,1,2,67264.17542
19303,5016,7,39.0,1.0,4,1,2,67264.17542
19304,5016,7,71.0,1.0,4,0,2,67264.17542
19305,5016,7,76.0,1.0,4,0,2,67264.17542
19306,5016,7,65.0,1.0,4,0,2,67264.17542
19307,5016,7,50.0,1.0,4,0,2,67264.17542
19308,5016,7,60.0,0.0,4,0,2,67264.17542
19309,5016,7,65.0,1.0,4,0,2,67264.17542
19310,5017,7,75.0,0.0,4,1,2,57772.21067
19311,5017,7,69.0,0.0,4,1,2,57772.21067
19312,5017,8,67.0,0.0,4,1,2,57772.21067
19313,5017,7,74.0,1.0,4,0,2,57772.21067
19314,5017,7,67.0,1.0,4,0,2,57772.21067
19315,5017,7,56.0,0.0,4,0,2,57772.21067
19316,5017,7,62.0,1.0,4,0,2,57772.21067
19317,5017,7,61.0,1.0,4,0,2,57772.21067
19318,5017,7,70.0,1.0,4,0,2,57772.21067
19319,5018,7,86.0,0.0,4,1,2,68379.23253
19320,5018,9,63.0,0.0,4,0,2,68379.23253
19321,5018,7,66.0,1.0,4,0,2,68379.23253
19322,5018,7,73.0,1.0,4,0,2,68379.23253
19323,5018,7,61.0,1.0,4,0,2,68379.23253
19324,5018,7,69.0,1.0,4,0,2,68379.23253
19325,5018,7,58.0,0.0,4,0,2,68379.23253
19326,5018,9,67.0,1.0,4,0,2,68379.23253
19327,5019,7,82.0,1.0,4,1,2,67815.69098
19328,5019,8,79.0,1.0,4,1,2,67815.69098
19329,5019,7,64.0,0.0,4,1,2,67815.69098
19330,5019,9,83.0,0.0,4,1,2,67815.69098
19331,5019,7,68.0,1.0,4,1,2,67815.69098
19332,5019,7,86.0,1.0,4,1,2,67815.69098
19333,5019,7,74.0,0.0,4,0,2,67815.69098
19334,5019,7,74.0,1.0,4,0,2,67815.69098
19335,5019,7,53.0,1.0,4,0,2,67815.69098
19336,5019,8,84.0,0.0,4,0,2,67815.69098
19337,5019,7,59.0,1.0,4,0,2,67815.69098
19338,5019,7,58.0,0.0,4,0,2,67815.69098
19339,5020,1,80.0,0.0,4,1,2,73225.97992
19340,5020,8,77.0,0.0,4,1,2,73225.97992
19341,5020,7,84.0,1.0,4,1,2,73225.97992
19342,5020,7,65.0,0.0,4,1,2,73225.97992
19343,5020,7,69.0,0.0,4,1,2,73225.97992
19344,5020,7,58.0,0.0,4,1,2,73225.97992
19345,5020,7,81.0,0.0,4,1,2,73225.97992
19346,5020,1,77.0,0.0,4,1,2,73225.97992
19347,5020,8,66.0,1.0,4,0,2,73225.97992
19348,5020,7,66.0,1.0,4,0,2,73225.97992
19349,5020,8,18.0,1.0,4,0,2,73225.97992
19350,5020,8,55.0,0.0,4,0,2,73225.97992
19351,5020,7,74.0,1.0,4,0,2,73225.97992
19352,5020,7,65.0,0.0,4,0,2,73225.97992
19353,5020,7,76.0,0.0,4,0,2,73225.97992
19354,5020,7,74.0,0.0,4,0,2,73225.97992
19355,5020,7,40.0,0.0,4,0,2,73225.97992
19356,5021,8,63.0,1.0,4,1,3,80120.46748
19357,5021,7,74.0,0.0,4,1,3,80120.46748
19358,5021,7,71.0,1.0,4,1,3,80120.46748
19359,5021,7,73.0,1.0,4,1,3,80120.46748
19360,5021,7,77.0,1.0,4,1,3,80120.46748
19361,5021,7,57.0,0.0,4,1,3,80120.46748
19362,5021,7,66.0,1.0,4,1,3,80120.46748
19363,5021,7,69.0,1.0,4,1,3,80120.46748
19364,5021,7,63.0,1.0,4,1,3,80120.46748
19365,5021,7,65.0,1.0,4,1,3,80120.46748
19366,5021,8,64.0,0.0,4,1,3,80120.46748
19367,5021,7,68.0,0.0,4,1,3,80120.46748
19368,5021,8,62.0,0.0,4,1,3,80120.46748
19369,5021,7,60.0,0.0,4,1,3,80120.46748
19370,5021,9,61.0,0.0,4,1,3,80120.46748
19371,5021,7,69.0,1.0,4,1,3,80120.46748
19372,5021,7,64.0,1.0,4,1,3,80120.46748
19373,5021,7,88.0,1.0,4,1,3,80120.46748
19374,5021,7,66.0,1.0,4,1,3,80120.46748
19375,5021,7,81.0,1.0,4,1,3,80120.46748
19376,5021,7,72.0,1.0,4,0,3,80120.46748
19377,5021,7,75.0,1.0,4,0,3,80120.46748
19378,5021,7,74.0,0.0,4,0,3,80120.46748
19379,5021,8,80.0,1.0,4,0,3,80120.46748
19380,5021,7,67.0,1.0,4,0,3,80120.46748
19381,5021,7,20.0,1.0,4,0,3,80120.46748
19382,5021,7,81.0,1.0,4,0,3,80120.46748
19383,5022,10,71.0,0.0,4,1,3,82823.4455
19384,5022,7,66.0,0.0,4,1,3,82823.4455
19385,5022,9,88.0,0.0,4,1,3,82823.4455
19386,5022,7,64.0,1.0,4,1,3,82823.4455
19387,5022,7,80.0,0.0,4,1,3,82823.4455
19388,5022,9,75.0,0.0,4,1,3,82823.4455
19389,5022,7,59.0,1.0,4,1,3,82823.4455
19390,5022,7,47.0,0.0,4,1,3,82823.4455
19391,5022,10,55.0,0.0,4,1,3,82823.4455
19392,5022,7,80.0,0.0,4,1,3,82823.4455
19393,5022,7,70.0,0.0,4,1,3,82823.4455
19394,5022,7,44.0,0.0,4,1,3,82823.4455
19395,5022,7,67.0,1.0,4,0,3,82823.4455
19396,5022,8,72.0,1.0,4,0,3,82823.4455
19397,5022,7,38.0,0.0,4,0,3,82823.4455
19398,5022,7,83.0,0.0,4,0,3,82823.4455
19399,5022,7,83.0,1.0,4,0,3,82823.4455
19400,5022,7,61.0,1.0,4,0,3,82823.4455
19401,5022,7,73.0,0.0,4,0,3,82823.4455
19402,5022,7,74.0,1.0,4,0,3,82823.4455
19403,5022,7,47.0,1.0,4,0,3,82823.4455
19404,5022,7,64.0,1.0,4,0,3,82823.4455
19405,5022,7,81.0,1.0,4,0,3,82823.4455
19406,5022,7,72.0,0.0,4,0,3,82823.4455
19407,5022,7,80.0,1.0,4,0,3,82823.4455
19408,5022,7,65.0,1.0,4,0,3,82823.4455
19409,5022,7,79.0,1.0,4,0,3,82823.4455
19410,5022,7,17.0,1.0,4,0,3,82823.4455
19411,5022,7,62.0,1.0,4,0,3,82823.4455
19412,5022,7,89.0,1.0,4,0,3,82823.4455
19413,5022,7,62.0,0.0,4,0,3,82823.4455
19414,5022,7,51.0,1.0,4,0,3,82823.4455
19415,5022,7,62.0,1.0,4,0,3,82823.4455
19416,5022,7,87.0,0.0,4,0,3,82823.4455
19417,5023,7,66.0,1.0,4,1,2,57575.41803
19418,5023,7,81.0,0.0,4,1,2,57575.41803
19419,5023,7,77.0,0.0,4,1,2,57575.41803
19420,5023,7,65.0,1.0,4,1,2,57575.41803
19421,5023,9,78.0,0.0,4,1,2,57575.41803
19422,5023,7,64.0,0.0,4,1,2,57575.41803
19423,5023,7,73.0,0.0,4,1,2,57575.41803
19424,5023,8,65.0,1.0,4,1,2,57575.41803
19425,5023,7,69.0,1.0,4,0,2,57575.41803
19426,5023,7,67.0,0.0,4,0,2,57575.41803
19427,5023,7,64.0,0.0,4,0,2,57575.41803
19428,5023,7,60.0,1.0,4,0,2,57575.41803
19429,5023,7,52.0,1.0,4,0,2,57575.41803
19430,5023,7,75.0,0.0,4,0,2,57575.41803
19431,5023,8,67.0,0.0,4,0,2,57575.41803
19432,5023,7,67.0,0.0,4,0,2,57575.41803
19433,5023,7,58.0,1.0,4,0,2,57575.41803
19434,5023,7,66.0,1.0,4,0,2,57575.41803
19435,5023,9,51.0,0.0,4,0,2,57575.41803
19436,5023,7,58.0,1.0,4,0,2,57575.41803
19437,5023,8,75.0,0.0,4,0,2,57575.41803
19438,5023,7,67.0,1.0,4,0,2,57575.41803
19439,5024,1,77.0,0.0,4,1,2,72217.67881
19440,5024,8,67.0,0.0,4,1,2,72217.67881
19441,5024,28,68.0,0.0,4,1,2,72217.67881
19442,5024,8,54.0,0.0,4,1,2,72217.67881
19443,5024,8,76.0,0.0,4,1,2,72217.67881
19444,5024,7,67.0,1.0,4,1,2,72217.67881
19445,5024,7,68.0,0.0,4,1,2,72217.67881
19446,5024,7,74.0,0.0,4,1,2,72217.67881
19447,5024,7,60.0,1.0,4,1,2,72217.67881
19448,5024,7,72.0,1.0,4,1,2,72217.67881
19449,5024,7,74.0,1.0,4,1,2,72217.67881
19450,5024,8,80.0,0.0,4,1,2,72217.67881
19451,5024,7,69.0,0.0,4,1,2,72217.67881
19452,5024,7,78.0,0.0,4,1,2,72217.67881
19453,5024,8,80.0,0.0,4,1,2,72217.67881
19454,5024,7,54.0,1.0,4,1,2,72217.67881
19455,5024,8,64.0,0.0,4,1,2,72217.67881
19456,5024,7,69.0,1.0,4,0,2,72217.67881
19457,5024,7,67.0,1.0,4,0,2,72217.67881
19458,5024,7,78.0,1.0,4,0,2,72217.67881
19459,5024,7,70.0,1.0,4,0,2,72217.67881
19460,5024,8,82.0,1.0,4,0,2,72217.67881
19461,5024,8,52.0,1.0,4,0,2,72217.67881
19462,5024,9,63.0,1.0,4,0,2,72217.67881
19463,5024,9,65.0,0.0,4,0,2,72217.67881
19464,5024,7,55.0,1.0,4,0,2,72217.67881
19465,5024,7,52.0,1.0,4,0,2,72217.67881
19466,5024,7,87.0,0.0,4,0,2,72217.67881
19467,5024,7,67.0,0.0,4,0,2,72217.67881
19468,5024,7,65.0,0.0,4,0,2,72217.67881
19469,5024,7,61.0,0.0,4,0,2,72217.67881
19470,5024,7,73.0,1.0,4,0,2,72217.67881
19471,5024,7,57.0,1.0,4,0,2,72217.67881
19472,5024,8,82.0,0.0,4,0,2,72217.67881
19473,5024,7,77.0,1.0,4,0,2,72217.67881
19474,5024,7,55.0,0.0,4,0,2,72217.67881
19475,5024,8,62.0,0.0,4,0,2,72217.67881
19476,5024,8,90.0,0.0,4,0,2,72217.67881
19477,5024,7,47.0,1.0,4,0,2,72217.67881
19478,5024,9,69.0,1.0,4,0,2,72217.67881
19479,5024,1,60.0,1.0,4,0,2,72217.67881
19480,5024,8,64.0,0.0,4,0,2,72217.67881
19481,5024,8,73.0,0.0,4,0,2,72217.67881
19482,5024,7,79.0,0.0,4,0,2,72217.67881
19483,5024,7,60.0,0.0,4,0,2,72217.67881
19484,5024,7,77.0,0.0,4,0,2,72217.67881
19485,5025,7,65.0,1.0,4,1,2,65856.14513
19486,5025,7,75.0,0.0,4,1,2,65856.14513
19487,5025,7,77.0,1.0,4,1,2,65856.14513
19488,5025,1,71.0,0.0,4,1,2,65856.14513
19489,5025,9,71.0,0.0,4,1,2,65856.14513
19490,5025,8,74.0,0.0,4,1,2,65856.14513
19491,5025,9,62.0,0.0,4,1,2,65856.14513
19492,5025,7,77.0,0.0,4,1,2,65856.14513
19493,5025,8,54.0,0.0,4,1,2,65856.14513
19494,5025,7,81.0,0.0,4,1,2,65856.14513
19495,5025,7,19.0,0.0,4,1,2,65856.14513
19496,5025,7,72.0,0.0,4,0,2,65856.14513
19497,5025,8,74.0,0.0,4,0,2,65856.14513
19498,5025,1,51.0,1.0,4,0,2,65856.14513
19499,5025,7,76.0,1.0,4,0,2,65856.14513
19500,5025,7,78.0,1.0,4,0,2,65856.14513
19501,5025,8,23.0,1.0,4,0,2,65856.14513
19502,5025,8,75.0,1.0,4,0,2,65856.14513
19503,5025,7,43.0,1.0,4,0,2,65856.14513
19504,5025,7,44.0,0.0,4,0,2,65856.14513
19505,5025,7,45.0,1.0,4,0,2,65856.14513
19506,5025,7,52.0,0.0,4,0,2,65856.14513
19507,5025,7,71.0,1.0,4,0,2,65856.14513
19508,5025,7,66.0,0.0,4,0,2,65856.14513
19509,5031,8,70.0,0.0,4,1,2,65514.4342
19510,5031,8,50.0,0.0,4,1,2,65514.4342
19511,5031,7,72.0,1.0,4,1,2,65514.4342
19512,5031,7,65.0,1.0,4,1,2,65514.4342
19513,5031,7,72.0,0.0,4,1,2,65514.4342
19514,5031,7,52.0,1.0,4,0,2,65514.4342
19515,5031,7,74.0,0.0,4,0,2,65514.4342
19516,5031,7,93.0,1.0,4,0,2,65514.4342
19517,5031,7,62.0,1.0,4,0,2,65514.4342
19518,5032,9,69.0,1.0,4,1,2,68334.86165
19519,5032,7,69.0,0.0,4,1,2,68334.86165
19520,5032,8,66.0,0.0,4,1,2,68334.86165
19521,5032,7,71.0,0.0,4,1,2,68334.86165
19522,5032,7,72.0,0.0,4,1,2,68334.86165
19523,5032,9,65.0,1.0,4,1,2,68334.86165
19524,5032,7,58.0,1.0,4,1,2,68334.86165
19525,5032,7,52.0,0.0,4,1,2,68334.86165
19526,5032,1,71.0,1.0,4,1,2,68334.86165
19527,5032,7,69.0,0.0,4,1,2,68334.86165
19528,5032,7,51.0,1.0,4,0,2,68334.86165
19529,5032,8,52.0,0.0,4,0,2,68334.86165
19530,5032,7,79.0,0.0,4,0,2,68334.86165
19531,5032,7,78.0,0.0,4,0,2,68334.86165
19532,5032,7,68.0,0.0,4,0,2,68334.86165
19533,5032,7,73.0,0.0,4,0,2,68334.86165
19534,5032,10,59.0,0.0,4,0,2,68334.86165
19535,5032,7,57.0,1.0,4,0,2,68334.86165
19536,5032,7,60.0,0.0,4,0,2,68334.86165
19537,5032,1,59.0,1.0,4,0,2,68334.86165
19538,5032,7,70.0,1.0,4,0,2,68334.86165
19539,5032,7,44.0,0.0,4,0,2,68334.86165
19540,5032,8,59.0,1.0,4,0,2,68334.86165
19541,5032,1,59.0,1.0,4,0,2,68334.86165
19542,5032,7,60.0,1.0,4,0,2,68334.86165
19543,5032,7,55.0,1.0,4,0,2,68334.86165
19544,5033,7,66.0,0.0,4,1,2,58932.40516
19545,5033,7,45.0,1.0,4,1,2,58932.40516
19546,5033,7,73.0,0.0,4,0,2,58932.40516
19547,5033,7,52.0,1.0,4,0,2,58932.40516
19548,5033,7,47.0,0.0,4,0,2,58932.40516
19549,5033,8,63.0,1.0,4,0,2,58932.40516
19550,5033,7,63.0,1.0,4,0,2,58932.40516
19551,5033,7,90.0,1.0,4,0,2,58932.40516
19552,5033,8,83.0,0.0,4,0,2,58932.40516
19553,5033,7,61.0,1.0,4,0,2,58932.40516
19554,5034,7,75.0,1.0,4,1,3,88233.39603
19555,5034,7,48.0,0.0,4,1,3,88233.39603
19556,5034,9,76.0,1.0,4,1,3,88233.39603
19557,5034,7,61.0,0.0,4,1,3,88233.39603
19558,5034,8,76.0,1.0,4,1,3,88233.39603
19559,5034,7,63.0,1.0,4,1,3,88233.39603
19560,5034,7,69.0,0.0,4,1,3,88233.39603
19561,5034,7,59.0,0.0,4,1,3,88233.39603
19562,5034,7,69.0,0.0,4,1,3,88233.39603
19563,5034,7,67.0,0.0,4,0,3,88233.39603
19564,5034,7,70.0,0.0,4,0,3,88233.39603
19565,5034,7,39.0,1.0,4,0,3,88233.39603
19566,5034,9,58.0,1.0,4,0,3,88233.39603
19567,5034,7,47.0,0.0,4,0,3,88233.39603
19568,5034,7,48.0,0.0,4,0,3,88233.39603
19569,5034,8,47.0,0.0,4,0,3,88233.39603
19570,5034,7,57.0,1.0,4,0,3,88233.39603
19571,5035,7,84.0,1.0,4,1,2,67654.58958
19572,5035,7,75.0,0.0,4,1,2,67654.58958
19573,5035,7,42.0,1.0,4,1,2,67654.58958
19574,5035,7,66.0,0.0,4,0,2,67654.58958
19575,5035,7,70.0,1.0,4,0,2,67654.58958
19576,5035,7,51.0,0.0,4,0,2,67654.58958
