,avg tax income,avg income,avg gross tax paid,avg salary,Median_Tot_hhd_inc_weekly,postcode,Median_Tot_fam_inc_weekly,avg net tax paid,High_yr_schl_comp_Yr_11_eq_F,prediction,profitable
1071,56454.60285,58827.66322,10410.36928,55508.33703,1081,4501,1277,10647.20354,193,0,0
1072,62335.59729,64838.71517,12549.28977,61657.4777,1492,4502,1641,12875.47078,279,0,0
1073,60627.8882,63237.60483,11890.71284,59685.7459,1353,4503,1512,12288.00806,1248,0,0
1074,64909.68894,67922.90876,13436.50459,64176.23332,1695,4504,1719,13896.08788,607,0,0
1075,62248.74597,65302.04768,12581.68885,60966.60221,1260,4505,1443,12947.55838,589,0,0
1076,57180.21859,59906.85864,10803.43003,55994.12632,1199,4506,1267,11122.11086,763,0,0
1077,64856.25853,68090.56068,13858.07487,60241.25661,747,4507,912,13832.33625,621,0,0
1078,54289.1314,56910.26071,9726.036141,54093.29516,960,4508,1095,9956.337166,755,0,0
1079,69426.79706,72657.75894,15047.90401,69377.84962,1754,4509,1850,15537.11976,677,0,0
1080,55626.148,58450.66699,10261.89853,54539.94662,953,4510,1105,10511.90211,1568,0,0
1081,60636.13455,63695.60831,12029.71856,59234.1548,946,4511,1052,12222.34132,313,0,0
1082,64061.56111,67534.04792,13281.3125,61081.70508,1465,4512,1569,13593.05069,115,0,0
1083,60317.32772,63340.85104,11948.61528,59206.9127,1022,4514,1169,12182.2962,189,0,0
1084,62829.19986,65664.9807,12975.69263,58335.92705,930,4515,1099,13289.19435,115,0,0
1085,62509.00234,65923.23481,12656.18633,61230.57114,1522,4516,1529,13006.22079,118,0,0
1086,61977.50719,65318.56835,12417.11151,62626.8252,754,4517,1100,12728.30216,14,1,1
1087,60919.63636,64102.56738,12152.31283,60073.57481,1093,4518,1181,12349.27166,182,0,0
1088,58984.03727,62125.40396,11507.65514,58233.77825,1057,4519,1156,11790.46206,290,0,0
1089,91659.08072,95493.78251,23889.51638,82722.60607,2088,4520,2239,24468.98902,376,0,0
1090,73545.96991,76534.48496,16726.91433,68708.89243,1464,4521,1634,17218.2565,135,1,1
1091,61324.60291,64109.0799,12515.89467,57987.90722,1045,4550,1167,12891.17494,156,0,0
1092,64213.86612,67608.31717,13503.48071,60533.33215,947,4551,1140,13728.26687,1832,0,0
1093,64158.76467,67798.25444,13685.74883,57789.88663,857,4552,1017,13646.80892,279,0,0
1094,65379.17311,68779.35309,13831.9854,62905.82696,1264,4553,1340,14176.29038,206,0,0
1095,66002.66883,69408.31039,14183.78804,60636.08202,1207,4554,1343,14365.43636,73,1,1
1096,62627.84877,65788.45984,12827.52388,59666.25659,1156,4555,1312,13141.74638,235,0,0
1097,70165.29579,73779.45165,15856.25586,63851.06852,1159,4556,1391,16185.6857,1622,0,0
1098,64293.18163,67887.73684,13597.12815,60430.28282,1133,4557,1354,13845.72626,620,0,0
1099,59821.82481,63039.80896,11974.60746,55604.80356,869,4558,1082,12158.85613,659,0,0
1100,63587.30407,66934.90041,13219.40317,58817.49708,1115,4559,1289,13543.66098,224,0,0
1101,58702.4503,61618.89262,11444.5012,56142.25225,970,4560,1168,11624.08369,1094,1,1
1102,62886.24375,65962.24341,13093.87402,57390.28982,1107,4561,1265,13294.7179,262,1,1
1103,68014.2711,71067.74943,15189.83741,59646.00974,1125,4562,1238,15325.53372,288,1,1
1104,65047.43366,68133.94502,13956.90848,58754.25154,958,4563,1176,14068.95792,326,1,1
1105,61204.74121,64454.23556,12405.60096,57952.28,1062,4564,1210,12618.60921,430,0,0
1106,58668.493,61453.63446,11593.41044,54768.76559,866,4565,1027,11739.47825,574,0,0
1107,71449.34011,75271.74933,16680.89471,57988.75142,933,4566,1171,16841.14299,330,1,1
1108,78482.48899,83410.16975,19770.01279,59429.97697,1059,4567,1290,18897.64969,414,0,0
1109,59190.04762,61807.62784,11634.25568,57231.58231,967,4568,1111,11696.7641,148,0,0
1110,60382.12268,62987.30297,12073.19888,58260.44468,850,4569,1024,12159.62454,53,1,1
1111,57598.83737,60269.71263,10995.91337,56010.81817,834,4570,975,11176.79049,1338,0,0
1112,71869.24674,75805.39565,16629.92387,60786.50133,1109,4572,1433,16845.89293,154,0,0
1113,66050.65292,69358.79392,14199.78869,61938.31395,1131,4573,1317,14479.95717,778,0,0
1114,60649.88564,63572.01703,12353.65693,55905.7546,882,4574,1037,11933.49635,34,0,0
1115,72422.46009,76193.96578,16759.30663,63343.84848,1065,4575,1289,16891.34213,829,0,0
1116,59564.25273,62398.91972,12014.78692,57304.54693,634,4580,736,12052.81863,168,0,0
1117,54392.44153,57555.09069,10075.77804,49512.59064,744,4581,886,9877.169451,50,0,0
1118,59100.34884,62193.71163,11629.17674,61742.48108,784,4600,921,11715.12558,44,1,1
1119,59338.32982,64750.94035,11899.44211,58840.89655,694,4601,814,11943.32982,37,0,0
1120,52878.82234,55530.81557,9417.21912,51908.4981,801,4605,895,9577.618443,166,0,0
1121,53508.6916,56364.91601,9564.12336,53588.78102,733,4606,905,9824.188976,59,0,0
1122,59927.92067,62528.08974,11823.92346,59462.91537,923,4610,1108,12031.84796,459,0,0
1123,52081.3871,54599.12258,9260.077419,50348.05263,557,4613,668,9299.729032,12,0,0
1124,57573.42333,60451.02,10952.09333,59214.64925,641,4614,797,11141.76667,46,1,1
1125,57610.68492,60118.13527,11034.97531,57827.21845,709,4615,825,11020.60977,238,0,0
1126,56152.09466,58859.44175,10647.99029,57257.39888,642,4621,787,10946.89806,42,0,0
1127,52752.306,55265.88,9464.106,49254.08061,847,4625,979,9635.354,98,0,0
1128,49703.95155,52641.20188,8334.483176,46476.77129,847,4626,1046,8447.864065,62,1,1
1129,56694.77477,59788.03153,10745.05405,56849.06395,665,4627,807,10718.77027,18,0,0
1130,58418.10194,61697.09935,11426.64129,58681.83654,794,4630,946,11487.37419,74,0,0
1131,57520.96103,59766.91148,10886.89357,55156.05372,811,4650,968,11130.95122,1068,0,0
1132,60135.72931,63005.50408,12010.53186,57093.80868,782,4655,906,12122.55232,2183,0,0
1133,57797.32698,60778.78474,11018.51317,57141.65,665,4659,775,11104.9564,150,1,1
1134,59663.91467,62522.85701,11843.34363,55518.37989,755,4660,853,11871.98801,234,0,0
1135,56383.98246,59558.69591,10648.66667,51969.86093,651,4662,748,10021.92398,24,0,0
1136,60547.23264,63256.90967,12140.65824,57022.17494,854,4670,1007,12414.50177,2601,0,0
1137,59589.18035,62588.16045,11749.38806,60753.4686,705,4671,811,11953.16294,238,1,1
1138,72757.12669,76058.64223,16342.53546,73950.74788,808,4677,965,16783.30199,127,0,0
1139,95843.37688,100038.0465,24906.18493,94178.39042,1864,4680,2074,25920.91978,1781,0,0
1140,85810.44789,89735.5765,20751.35255,89337.44965,1355,4695,1378,21695.86475,46,1,1
1141,71502.50283,74301.82416,16136.65108,65465.28387,1075,4700,1407,16698.75507,590,0,0
1142,66523.42746,68814.15544,14062.95284,63539.56901,1198,4701,1469,14591.22197,1223,0,0
1143,70932.96879,73952.11017,15650.84314,69587.80417,1286,4702,1497,16088.85223,766,1,1
1144,76211.38944,79236.7265,17687.78883,71291.69494,1127,4703,1397,18143.59209,737,0,0
1145,125994.1338,130093.7895,35996.69451,134595.1454,2769,4709,2796,37664.98026,42,1,1
1146,71404.70206,74451.53274,15846.98171,69015.88189,987,4710,1155,16312.7292,136,1,1
1147,77612.87995,80418.81609,17985.00894,72030.55325,2004,4711,2042,18652.57599,63,0,0
1148,62185.25,64521.09799,12495.07412,61222.51197,646,4714,823,12749.29146,78,0,0
1149,76762.52651,79556.25331,17690.51527,77764.79637,1595,4715,1833,18378.07262,235,1,1
1150,99308.94713,102577.7415,25711.42563,100757.5839,2680,4717,2751,26876.03047,175,1,1
1151,82767.87335,86754.21175,20011.49848,82855.23663,1669,4718,1859,20227.00101,79,0,0
1152,64263.06569,68769.382,13267.42579,64995.36012,887,4719,1109,13328.15815,18,1,1
1153,82360.15597,85519.50525,19819.73339,80490.32546,2295,4720,2451,20554.76542,446,1,1
1154,81245.00699,85033.90019,19363.68086,77132.57687,1591,4721,1900,19992.05785,94,1,1
1155,70732.07864,73949.87549,15631.09174,69930.50582,1402,4722,1669,15878.63303,54,1,1
1156,75001.15854,78979.32012,16968.44055,71435.08209,1574,4723,1971,17224.29726,60,0,0
1157,66497.12999,69455.8582,14094.20384,60745.83,1025,4725,1369,14472.95126,56,0,0
1158,60105.31798,63225.41817,11916.45177,56290.36608,1214,4730,1469,12204.2458,110,0,0
1159,58924.29666,62358.54617,11510.34381,52728.48878,827,4735,1031,11497.45776,37,0,0
1160,78012.27022,80840.39208,18054.66843,78127.90832,1420,4737,1571,18597.64389,262,0,0
1161,79094.08074,81986.35482,18670.4907,75259.2925,1592,4740,1850,19277.44411,2716,1,1
1162,78008.57912,81126.37722,18111.64445,76499.25294,1413,4741,1616,18669.54432,248,0,0
1163,80452.31034,84077.63908,19476.34023,74898.82692,1365,4742,1542,20108.92874,39,1,1
1164,106861.6674,110351.6491,28699.76128,107427.0649,2778,4744,2829,29923.91563,286,0,0
1165,100642.4591,104188.4771,26400.58756,98375.37447,2727,4745,2804,26859.48691,99,0,0
1166,112865.0369,116582.6559,30711.36983,117261.4718,2825,4746,2848,32104.92291,46,0,0
1167,82088.19536,85139.5447,19676.47227,79810.38398,1895,4750,2084,20307.32409,203,0,0
1168,80121.07809,83146.12851,18765.8697,78891.61553,1836,4751,2005,19421.86212,162,0,0
1169,83315.79499,86421.87966,19918.43397,83869.68141,2013,4753,2139,20655.40362,111,0,0
1170,77403.63772,80363.09082,17857.94511,77466.24639,1496,4754,1750,18296.48004,78,0,0
1171,71807.47564,74783.05731,16021.20917,70890.24919,862,4799,956,16154.97421,25,1,1
1172,66508.76905,69877.03085,14114.61856,64831.72986,1101,4800,1356,14387.62205,285,0,0
1173,64988.5083,68030.01313,13775.93201,61269.29899,1226,4802,1441,14153.98725,356,0,0
1174,77941.89093,81340.43909,18214.20255,70243.62598,1328,4804,1557,18065.66147,73,0,0
1175,67562.75395,70133.26324,14657.00302,64112.27263,1101,4805,1364,14971.30042,356,0,0
1176,58347.74543,61169.90682,11194.46041,55265.41207,971,4806,1200,11282.57247,135,0,0
1177,62423.96195,65151.77351,12756.89793,56966.49363,1016,4807,1323,13007.85061,368,0,0
1178,61581.62786,64496.15593,12265.05198,56876.6283,1125,4808,1271,12506.29938,33,0,0
1179,77601.67823,80937.21522,18529.33401,69303.97417,1290,4810,1779,18886.64735,682,0,0
1180,69448.78872,72314.72464,15058.60363,67664.37689,1428,4811,1616,15376.86159,346,0,0
1181,65872.41835,68465.81806,13953.44189,62035.46485,1054,4812,1423,14162.28397,619,0,0
1182,68017.56335,70862.81202,14595.66496,65612.54624,1463,4814,1680,14866.25434,1361,0,0
1183,61546.33451,63950.86319,12178.57235,60139.10083,1303,4815,1412,12276.65409,809,0,0
1184,64972.60039,67722.0506,13526.63004,62066.99042,1088,4816,1149,13433.01063,343,0,0
1185,65371.57291,67916.20415,13486.56413,64172.80009,1592,4817,1727,13683.41184,1046,1,1
1186,67070.39865,69896.62372,14066.25179,66285.67268,1610,4818,1755,14328.21034,786,0,0
1187,60655.56076,62998.15949,12201.6962,58028.82769,857,4819,1050,12262.5962,105,0,0
1188,65796.13265,68551.96454,13757.87182,64435.45246,1029,4820,1272,13868.48385,382,1,1
1189,61130.51736,63846.46181,12090.08507,59561.19381,994,4821,1274,11247.11458,37,0,0
1190,58163.21023,60994.30398,11263.32386,51951.15412,967,4822,1125,10640.02841,25,0,0
1191,76707.69879,79868.60622,17741.61988,71819.15794,1549,4824,1827,17896.3915,78,0,0
1192,82474.99892,84826.82286,19564.48837,83205.89179,2021,4825,2333,19951.51241,628,0,0
1193,59863.6856,63340.2069,12223.76876,54667.57346,758,4849,940,11849.90669,57,1,1
1194,58729.8067,61631.83425,11282.51469,54595.88311,916,4850,1187,11330.80073,381,1,1
1195,59643.01245,63048.67399,11954.00293,56250.87982,1011,4852,1258,11693.43516,143,0,0
1196,53860.31284,56581.31535,9720.203262,50234.87409,1031,4854,1181,9592.518611,182,1,1
1197,51673.50182,55072.87636,8964.163636,52296.45339,911,4855,1086,8884.636364,28,1,1
1198,57773.272,61944.628,11189.116,53887.1866,823,4856,1093,11335.496,19,0,0
1199,58632.22586,60901.70049,11363.98363,55829.97893,1150,4858,1335,11464.48282,47,0,0
1200,55145.46725,57123.61135,10151.75546,51698.89447,916,4859,991,9973.842795,15,0,0
1201,54735.33619,57263.83063,10022.54826,51289.95519,886,4860,1121,10043.40905,380,0,0
1202,58715.79961,61393.80154,11231.56262,59613.63067,722,4861,947,11252.22543,47,0,0
1203,61692.38522,64563.76855,12319.00943,58851.26171,1190,4865,1371,12311.5327,279,0,0
1204,59403.51619,62254.72912,11514.6975,57493.72167,1233,4868,1402,11510.45165,808,0,0
1205,58165.82763,60920.02282,11027.3135,56958.23263,1258,4869,1375,11053.07403,638,0,0
1206,63976.42953,67018.8033,13429.63504,59532.61681,1107,4870,1414,13529.52444,2271,0,0
1207,56777.83276,59582.08936,10857.95225,52656.78139,947,4871,917,10479.42625,572,0,0
1208,56078.57524,58642.85947,10511.01553,54185.49234,924,4873,1166,10401.68551,277,1,1
1209,82001.98336,84386.57265,19365.31129,81470.25,2006,4874,2056,19156.5794,163,1,1
1210,54671.65799,57253.06337,10210.15862,48279.96922,1086,4877,1365,10207.06253,205,1,1
1211,62648.77266,65643.0844,12858.25981,60211.28925,1108,4878,1403,12940.96734,459,0,0
1212,66329.92554,69410.11978,14176.85037,63359.79301,1269,4879,1467,14181.33703,749,0,0
1213,56958.14224,59499.57241,10789.37065,53154.56912,912,4880,1116,10700.60099,381,1,1
1214,59805.75126,62681.44899,11761.8306,59727.61784,991,4881,1160,11716.79849,174,0,0
1215,59508.80088,62820.99735,11752.95575,56100.81061,974,4882,1279,11351.59381,71,1,1
1216,57515.6735,59982.51624,10953.56821,54026.23987,841,4883,1060,10978.49709,270,1,1
1217,64822.08892,70581.39672,13700.57456,57790.39523,922,4884,1125,13460.69904,61,0,0
1218,63053.29762,65927.87465,13143.2381,58535.64716,833,4885,1037,12945.48459,141,0,0
1219,55797.06854,58098.24956,10281.58524,54633.33723,676,4887,895,10160.71529,80,0,0
1220,58260.62188,61477.69806,11258.39889,56703.44063,646,4888,809,10816.09003,113,1,1
1221,56368.22615,58606.58152,10607.24568,53954.78691,861,4895,991,9668.631856,173,0,0
1222,78783.68687,82657.58608,19344.58353,67197.90839,949,5000,1701,19785.26363,421,1,1
1223,108292.7302,114172.0799,31344.71287,74398.14725,1528,5006,2169,32012.3884,255,1,1
1224,61835.19287,64459.42445,12359.14839,59179.27467,1045,5007,1417,12806.25603,321,0,0
1225,57312.79554,59513.2974,10769.7935,56193.27989,924,5008,1186,11147.22814,687,0,0
1226,58173.57083,60548.31276,11046.64189,57026.63718,1052,5009,1362,11404.85647,303,0,0
1227,53579.23802,55659.18578,9471.085622,53248.314,863,5010,1091,9778.11147,230,1,1
1228,59740.27141,62257.32737,11607.18073,57840.22896,1089,5011,1416,12006.53798,645,1,1
1229,51625.80711,53722.20569,8832.185775,52393.16297,833,5012,961,9128.853201,398,0,0
1230,54652.31093,56880.27045,9861.798953,53670.44451,836,5013,1048,10150.84467,533,0,0
1231,56417.98827,58649.09735,10381.60815,55901.13076,913,5014,1227,10755.02902,832,0,0
1232,59601.76367,62052.32257,11530.08443,58867.88933,1041,5015,1349,11834.61174,421,0,0
1233,64610.76352,67264.17542,13368.88564,61845.00541,1102,5016,1545,13678.86779,618,0,0
1234,55546.49083,57772.21067,10147.0756,55056.43637,783,5017,982,10347.61034,386,0,0
1235,65663.36689,68379.23253,13742.62272,62923.29708,1338,5018,1638,14100.90362,547,0,0
1236,65175.64336,67815.69098,13609.64767,62378.08956,978,5019,1434,13919.79585,682,0,0
1237,70191.82064,73225.97992,15562.53569,62789.72471,1301,5020,1601,15868.18906,283,1,1
1238,75731.14553,80120.46748,17793.12401,64898.02463,1161,5021,1446,18064.45706,494,1,1
1239,79089.78012,82823.4455,19147.92176,68362.28329,1247,5022,1787,19616.60474,996,0,0
1240,55470.47358,57575.41803,10113.90439,54018.24216,839,5023,1094,10373.22494,1031,0,0
1241,69339.25701,72217.67881,15344.00145,62079.56958,1130,5024,1461,15653.72654,932,0,0
1242,63263.74701,65856.14513,12994.49473,58955.63796,1064,5025,1322,13308.26295,509,1,1
1243,62722.40694,65514.4342,12739.61096,59525.50399,1067,5031,1406,13171.68786,496,0,0
1244,65683.49415,68334.86165,14025.22778,58666.9957,1030,5032,1382,14419.85935,778,1,1
1245,56946.2471,58932.40516,10675.07541,55233.51306,974,5033,1240,11018.59049,444,0,0
1246,84242.12179,88233.39603,21141.06393,70436.70476,1451,5034,2050,21582.26843,490,1,1
1247,64887.45784,67654.58958,13611.72075,60702.92869,1132,5035,1595,13982.4506,345,0,0
1248,60093.41674,62463.56633,11747.10455,57893.1131,998,5037,1352,12067.37466,621,0,0
1249,58603.13975,60872.00252,11315.52858,56452.48183,960,5038,1351,11592.35337,889,0,0
1250,60194.40352,62503.7374,11775.46016,58343.20712,977,5039,1427,12164.30054,526,0,0
1251,78093.54874,81357.43819,18971.00804,61890.48086,981,5040,1512,19345.76181,186,1,1
1252,72483.42935,75587.86966,16347.69406,66313.24248,1441,5041,1928,16756.25101,776,1,1
1253,59950.91774,62257.80604,11864.43432,56630.40623,958,5042,1195,12124.10742,578,0,0
1254,57131.12608,59470.89676,10692.08892,55860.66549,853,5043,1175,10887.55495,1145,0,0
1255,75478.35769,78900.63121,17601.5648,66039.52486,1115,5044,1732,17951.99766,784,0,0
1256,78677.82693,82239.93836,19176.2837,65792.85806,1197,5045,1780,19556.9718,1090,0,0
1257,58953.41747,61291.67738,11324.27063,58110.04609,921,5046,1329,11469.42792,618,0,0
1258,57565.25087,59975.35857,10893.79816,55295.04484,942,5047,1244,11166.05417,564,0,0
1259,72277.00626,75643.86102,16381.93323,65299.60369,1081,5048,1517,16580.60953,1014,1,1
1260,70502.29672,73705.11264,15757.58176,63966.6738,1330,5049,1690,16052.79661,705,0,0
1261,70642.49248,73900.59447,15697.7054,64370.97362,1385,5050,1689,15814.51443,341,1,1
1262,69410.869,72370.60393,15074.10404,66112.1374,1639,5051,1928,15373.74769,905,1,1
1263,75401.73838,78789.87683,17427.21001,70122.5768,1637,5052,1921,17566.79298,414,1,1
1264,112515.3514,117875.6671,33089.06997,77338.68436,1650,5061,2343,33937.79719,522,1,1
1265,92719.06804,97353.19277,24663.22759,72239.46721,1475,5062,2085,25180.38047,936,1,1
1266,82810.71211,86590.07621,20562.05566,71431.15526,1378,5063,2006,21122.61415,621,1,1
1267,99627.92222,104500.23,27407.32564,75885.89613,1560,5064,2245,27915.29958,617,1,1
1268,102446.48,107971.4334,28756.0437,74289.47723,1259,5065,2013,29293.04982,557,1,1
1269,105716.8423,111196.0491,29897.42746,81133.0039,1781,5066,2266,30599.4891,648,1,1
1270,84207.27975,88686.2219,21182.03845,70816.01582,1353,5067,2018,21735.95321,474,0,0
1271,91784.16728,97158.58303,24413.72759,69140.30942,1180,5068,1821,25029.50659,676,0,0
1272,100528.5537,105136.6305,28162.86881,72171.87927,1407,5069,2101,28040.83281,387,1,1
1273,67027.83848,69919.00359,14518.09296,61576.57266,970,5070,1365,14839.64086,734,1,1
1274,75093.68879,78627.6269,17471.46029,64684.18905,1216,5072,1680,17812.04579,673,1,1
1275,65960.81211,68770.96612,14041.5436,61173.71664,1090,5073,1379,14367.98196,880,1,1
1276,58526.57847,60769.86302,11220.62919,55805.58592,931,5074,1212,11495.25919,772,1,1
1277,62617.07734,64973.78665,12879.62829,57187.68675,1119,5075,1383,13140.98044,729,1,1
1278,63999.15343,66799.17408,13185.4335,61105.89973,1451,5076,1656,13547.23672,723,0,0
1279,117455.6781,122871.3348,35429.70276,73439.28141,1422,5081,2089,36413.08131,482,1,1
1280,72020.30195,75174.03562,16307.13775,64587.26404,1340,5082,1816,16708.94665,798,0,0
1281,64363.82545,67036.33323,13286.62624,61374.87432,1154,5083,1648,13725.64132,412,0,0
1282,50615.32447,52518.46288,8504.074278,50352.98895,756,5084,946,8770.199028,472,0,0
1283,60203.57212,62566.71152,11770.76953,59438.11386,1016,5085,1297,12192.50171,797,0,0
1284,57013.11636,59356.01651,10612.73457,56707.95989,1023,5086,1299,10947.67346,933,0,0
1285,58838.70854,61120.99954,11281.18121,56899.24492,947,5087,1225,11578.28824,605,0,0
1286,53537.23521,55517.16143,9412.447772,53496.67149,882,5088,1121,9733.906501,218,0,0
1287,65394.07026,68241.83093,13668.66217,62062.69211,1511,5089,1690,13957.89492,510,1,1
1288,56065.06572,58330.24736,10275.30152,55716.5468,944,5090,1242,10426.92338,594,0,0
1289,62122.46469,64574.60622,12457.39886,59731.60144,1283,5091,1521,12680.41861,638,0,0
1290,56529.20242,58653.30733,10437.16369,56017.81976,1142,5092,1371,10704.86241,1365,0,0
1291,55203.43001,57345.78009,9986.145166,54608.71727,1025,5093,1194,10228.71977,674,0,0
1292,59342.92515,61851.00299,11745.2994,54222.55892,850,5094,914,12075.17665,57,0,0
1293,61721.36886,64248.81155,12316.30844,60536.28238,1345,5095,1574,12745.78185,1060,0,0
1294,55298.88612,57478.43302,10024.8856,54197.41523,1115,5096,1294,10349.72915,1148,0,0
1295,58324.34301,60470.11972,11100.8948,56853.47846,1175,5097,1430,11310.68748,1122,0,0
1296,55812.283,57813.71527,10298.09838,54960.25401,1004,5098,1186,10494.08822,862,0,0
1297,62249.88235,65558.27941,12438.32353,56300.69643,0,5106,0,12836.47059,0,0,0
1298,51257.4289,53222.36285,8688.482702,51147.31655,980,5107,1106,8905.259725,1057,0,0
1299,50913.38724,52786.80455,8584.138827,50950.22651,912,5108,1066,8820.598797,2933,0,0
1300,55373.04583,57516.34392,10057.99914,53940.0126,1006,5109,1191,10287.69179,1761,0,0
1301,53207.06966,55344.10465,9311.200963,53458.18852,1076,5110,1176,9632.095987,592,0,0
1302,51916.49108,53830.59287,8857.727977,51445.74548,729,5112,955,9033.114934,1468,0,0
1303,46472.60036,48271.09376,7091.84274,46210.22734,682,5113,778,7186.755121,1465,0,0
1304,54550.62225,56750.52401,9770.00948,54252.19947,1179,5114,1295,10068.85482,2457,0,0
1305,51227.81347,53307.02175,8598.191001,51442.90107,1079,5115,1178,8875.524434,543,0,0
1306,57007.07336,59364.47063,10668.09336,56358.47657,970,5116,1212,10939.07209,671,0,0
1307,59482.69151,62136.49599,11460.59135,59192.44044,1588,5117,1678,11917.28846,182,1,1
1308,62183.52139,64844.34606,12463.73554,60013.39313,1111,5118,1446,12747.24377,1547,0,0
1309,56235.07091,58684.2703,10533.21994,52288.29279,1031,5120,1257,10450.21686,95,1,1
1310,65553.89477,68038.09967,13628.30578,63361.68594,1482,5125,1750,14060.97976,1673,0,0
1311,59007.88265,61263.44192,11280.46163,57556.9386,1353,5126,1537,11563.35443,623,0,0
1312,61354.01993,63683.76553,12177.30502,59998.62905,1403,5127,1625,12489.43012,755,0,0
1313,65411.7992,68956.33133,13888.96378,61131.88946,1638,5131,1750,14004.44578,86,1,1
1314,78226.64095,82137.36795,19298.04154,63867.03846,1489,5142,1858,19167.07122,32,1,1
1315,83297.84264,86946.60406,20758.59898,65032.71975,1711,5151,1678,20790.14213,25,1,1
1316,92350.35503,96856.92227,24391.19186,74758.63501,1863,5152,2292,24997.10796,349,1,1
1317,77773.92375,81270.5889,18991.56254,64454.71342,1500,5153,1785,19482.34083,465,1,1
1318,90964.71998,95471.00569,23891.27376,76459.07616,1887,5154,2068,24335.18611,187,1,1
1319,67408.97777,70231.77025,14565.34516,62571.19567,1502,5155,1793,14967.36104,255,1,1
1320,73044.59875,76072.91892,16483.07484,72058.12136,1831,5156,1956,16984.9605,72,1,1
1321,68474.58031,71961.2154,15012.84752,61389.05743,1514,5157,1715,15320.50481,234,1,1
1322,59303.88,61712.29403,11421.82112,58436.7104,1448,5158,1625,11719.64559,2023,0,0
1323,61774.51429,64357.02414,12371.38795,59404.33132,1426,5159,1650,12601.93343,2782,0,0
1324,53532.58049,55614.82395,9361.975018,53316.54536,1030,5161,1222,9611.199859,898,0,0
1325,53465.9144,55622.73203,9386.451318,53139.85909,1015,5162,1257,9610.444098,2981,0,0
1326,52149.40681,54347.53883,9004.99283,51105.88749,924,5163,1107,9174.080048,1215,0,0
1327,48749.73555,50599.56358,7793.45159,48573.60796,701,5164,873,7916.819364,394,0,0
1328,53521.52244,55730.20173,9558.829004,52582.78611,821,5165,971,9720.209302,414,0,0
1329,52241.38295,54358.14419,9061.223602,51124.85913,821,5166,924,9127.773643,156,0,0
1330,58161.86303,60800.43235,11034.48886,57766.18914,1047,5167,1316,11378.97563,437,0,0
1331,52821.69348,55162.46644,9200.376487,52732.46194,969,5168,1214,9402.599238,406,0,0
1332,55870.61649,58298.08978,10305.35337,55406.80084,1054,5169,1287,10548.44586,1122,0,0
1333,54529.75506,56862.73887,9839.6417,53764.17225,1075,5170,1335,10191.69433,86,0,0
1334,62787.29117,65807.69698,12822.53382,59249.74571,1142,5171,1421,13021.19373,452,1,1
1335,63186.34967,66453.0451,12946.61616,58031.22081,1228,5172,1422,13133.53898,327,0,0
1336,55219.87809,57694.61896,10093.97182,54424.01438,993,5173,1151,10317.66922,995,0,0
1337,55305.77579,57895.33135,10288.77061,53885.31886,974,5174,1211,10529.35218,227,0,0
1338,64199.80788,67085.02956,13664.13424,57607.96148,1316,5201,1447,13969.52956,142,1,1
1339,55103.12809,58373.99551,10153.09663,50139.62651,779,5203,1047,9796.559551,82,0,0
1340,57531.28784,60765.76179,11237.22829,52411.0363,728,5204,872,11083.58313,206,1,1
1341,56961.89645,59695.44052,10993.4832,50864.87579,758,5211,911,10816.89645,1290,0,0
1342,53918.70015,56437.69406,9788.792998,48353.25793,765,5212,885,9510.251142,187,0,0
1343,62011.13348,64976.17287,12717.53611,54783.69516,825,5213,942,12560.39168,95,0,0
1344,55702.25115,58462.20958,10474.21252,51360.35201,724,5214,862,10067.76018,685,0,0
1345,51952.46588,54410.52967,9136.568249,45303.09006,860,5223,1101,9127.221068,283,1,1
1346,73586.16854,76383.18539,17169.68539,63204.98077,1518,5232,1705,17827.8427,39,1,1
1347,61614.94574,64427.02016,12280.91473,58981.40585,1226,5234,1381,12533.85426,117,0,0
1348,60193.09163,63050.6595,12091.90724,56413.27235,986,5235,1235,12224.66855,176,0,0
1349,52519.76264,55028.90865,9321.408646,49248.64911,737,5238,904,9172.685155,309,0,0
1350,59379.59889,61879.37061,11529.43346,54755.35879,1114,5241,1341,11870.97967,187,1,1
1351,75096.43553,78309.66316,17609.96053,61998.72756,1300,5242,1581,18149.92237,98,0,0
1352,117942.3201,121340.3131,37087.90888,64611.27545,1447,5243,1689,38313.42056,82,0,0
1353,63700.70793,66848.95329,13183.78391,60905.64671,1263,5244,1473,13533.47046,303,1,1
1354,74108.10402,77708.84743,17121.61997,65612.96861,1438,5245,1779,17212.55825,238,1,1
1355,66798.99746,70011.65799,14209.89086,63846.71334,1554,5250,1727,14614.33185,226,0,0
1356,62930.5873,65587.06584,12948.59404,58467.76189,1123,5251,1395,13194.69978,1058,0,0
1357,59046.21796,61672.51751,11361.64121,58143.27348,1307,5252,1474,11778.85432,490,1,1
1358,51480.7745,53867.93199,8863.409955,48958.2421,822,5253,1001,8976.670634,1448,0,0
1359,57558.46379,60355.56149,10943.74261,53585.06377,1041,5255,1242,11077.48424,808,0,0
1360,50910.55155,53773.15385,8751.011457,48792.92773,716,5260,903,8793.101473,137,0,0
1361,55041.56574,59442.84661,10218.08367,47732.1966,775,5264,964,10298.09761,123,1,1
1362,55676.86223,59050.19633,10398.37543,48411.36337,969,5267,1205,10309.44202,172,0,0
