postcode,tax individuals,avg tax income,avg gross tax paid,avg net tax paid,avg salary,no pensions,avg pension,avg income,no donations,value donations,avg donation value
4402,59,54940.28814,10144.9322,10436.57627,61364.02083,0,0,57594.64407,21,2543,121.0952381
4403,291,57995.93127,11162.92096,11137,57715.12442,2,15164.5,61154.15808,62,11908,192.0645161
4404,214,61427.81776,12358.03271,12184.9486,55872.51282,2,11972,66151.9486,48,23059,480.3958333
4405,6281,66235.14154,13970.8556,14436.74192,63849.50554,102,7240.421569,69509.03917,1942,794602,409.1668383
4406,346,64568.63295,13644.23988,13888.22832,59156.42617,3,10003.33333,67534.32659,94,108721,1156.606383
4407,224,57925.92857,10931.63393,10804.63839,54790.58421,11,9652.909091,62098.66071,58,14569,251.1896552
4408,217,57469.29954,10940.52995,11061.21198,60277.58192,4,7479.25,61314.97235,59,12077,204.6949153
4410,470,58096.74468,11208.05532,11211.85532,57795.84034,11,7873.454545,62063.11277,114,55517,486.9912281
4411,126,61014.53175,12154.76984,11793.77778,57281.46316,2,5859.5,66676.03175,30,8628,287.6
4412,117,50909.98291,8940.606838,9141.957265,53870.67021,1,12535,53886.35897,33,18507,560.8181818
4413,3246,75224.3817,17240.1094,17956.84874,74843.46879,52,7297.884615,78697.17652,880,299551,340.3988636
4415,828,68411.5942,14870.99034,15317.91304,64320.2507,10,9977.3,71439.21618,232,67193,289.625
4416,205,59088.50244,11510.87317,11853.65366,59135.62722,2,6632.5,63583.7122,38,18943,498.5
4417,258,56131.14341,10326.39147,10705.68992,57205.52074,4,10238.25,59584,59,11782,199.6949153
4418,38,63023.02632,14033.36842,14335.28947,56128.25,1,16700,67139.76316,9,5190,576.6666667
4419,345,57214.8058,10999.91304,11290.53043,55528.7406,7,10529.42857,60863.26377,66,12275,185.9848485
4420,496,58755.57258,11424.56653,11614.78226,51795.29296,7,6681.571429,62310.25403,89,29831,335.1797753
4421,686,59932.04227,11850.1691,12156.31195,57933.35235,20,10744.1,62773.51166,175,28871,164.9771429
4422,164,52142.11585,9466.823171,9519.268293,51473.2193,1,7133,57278.53659,27,6400,237.037037
4423,44,51670.29545,8956.977273,9172,52956.875,0,0,57123.20455,11,1421,129.1818182
4424,58,54992.03448,10115.55172,10337.74138,50104,1,7802,59369.34483,15,4202,280.1333333
4425,86,47934.88372,7756.011628,7872.616279,48208.36232,0,0,50057.04651,10,1953,195.3
4426,23,48430.08696,8406,8477.73913,50120.16667,2,4274.5,51288.34783,3,1954,651.3333333
4427,127,55256.74803,10278.89764,10524.13386,56844.64762,0,0,59119.98425,22,7343,333.7727273
4428,263,59733.75665,11756.80608,11443.85932,59072.24638,5,10959,62592.84791,46,7411,161.1086957
4454,313,59709.0607,11786.17572,12127.16613,58060.17647,4,6657.25,64760.26518,64,7674,119.90625
4455,4185,68191.17682,14550.30012,15154.96583,65590.17786,57,7984.087719,71577.75341,1009,439737,435.814668
4462,29,55118.68966,10156.68966,10295.31034,59781.11111,0,0,61707.06897,6,840,140
4465,488,58068.84836,11123.7541,11496.01844,59194.73031,7,14509.14286,60695.85861,108,29460,272.7777778
4467,35,46271.6,7154.371429,7102.457143,47245,0,0,49695.37143,11,1920,174.5454545
4468,111,55607.45946,10387.18018,10480.2973,50530.51316,1,3220,60800.36937,25,4107,164.28
4470,1537,58458.59141,11179.61223,11452.56734,55115.20445,33,8053.060606,61134.58426,353,102623,290.7167139
4472,603,56565.71144,10583.52073,10723.77446,52881.20902,10,7582.4,60934.66998,158,295074,1867.556962
4477,167,57825.57485,11408.60479,11323.69461,52507.34351,0,0,61503.36527,37,18079,488.6216216
4478,188,57314.6117,11004.25,11237.87766,50962.02597,4,6987.75,61953.92553,30,7578,252.6
4480,343,59877.03499,11534.01458,11587.28571,58400.57639,7,8247.285714,63171.12245,67,21395,319.3283582
4481,60,47998.51667,7811.083333,7049.55,51020,0,0,51834.71667,13,1266,97.38461538
4482,65,63524.10769,12899.6,12330.09231,58384.57627,1,4477,67558.61538,21,4912,233.9047619
4486,286,61526.97902,12452.11538,12222.54895,53475.42241,4,12383.75,65218.24126,61,24847,407.3278689
4487,1397,60145.02291,11949.85254,12342.2534,55781.2101,33,7769.060606,63548.71725,335,188644,563.1164179
4488,76,49142.48684,8355.302632,8488.328947,41432.26786,2,4636.5,54013.73684,8,3283,410.375
4490,490,58324.32857,11509.34694,11478.74694,54105.74937,10,9260.6,61056.71633,101,40768,403.6435644
4492,137,65386.30657,13272.70803,12877.15328,62992.608,1,14249,68817.81022,27,6403,237.1481481
4494,54,40836.25926,5544.314815,5213.018519,43637.13514,0,0,46271.42593,19,5907,310.8947368
4496,134,54304.76866,9713.231343,9878.208955,51308.72381,2,9473,58378.40299,30,5582,186.0666667
4497,107,57024,11697.95327,11881.61682,49268.50725,0,0,62754.95327,19,9418,495.6842105
4498,80,59864.9375,12362.4375,11575.25,47618.13115,1,9780,65150.9,18,3117,173.1666667
4500,18525,63768.02985,13069.85717,13426.04173,61715.12133,353,7397.325779,66389.52572,7806,2160966,276.8339739
4501,2319,56454.60285,10410.36928,10647.20354,55508.33703,60,7742.433333,58827.66322,986,241338,244.7647059
4502,4055,62335.59729,12549.28977,12875.47078,61657.4777,78,6459.051282,64838.71517,1837,564423,307.2525857
4503,17003,60627.8882,11890.71284,12288.00806,59685.7459,357,7027.921569,63237.60483,7328,1896117,258.7495906
4504,7738,64909.68894,13436.50459,13896.08788,64176.23332,132,7472.227273,67922.90876,3232,997370,308.592203
4505,7948,62248.74597,12581.68885,12947.55838,60966.60221,135,7745.096296,65302.04768,3115,810705,260.258427
4506,8326,57180.21859,10803.43003,11122.11086,55994.12632,195,7198.815385,59906.85864,2984,812265,272.2067694
4507,5249,64856.25853,13858.07487,13832.33625,60241.25661,313,7508.210863,68090.56068,2078,583495,280.7964389
4508,6697,54289.1314,9726.036141,9956.337166,54093.29516,189,7711.084656,56910.26071,2641,703430,266.3498675
4509,11097,69426.79706,15047.90401,15537.11976,69377.84962,217,7600.115207,72657.75894,4507,1330776,295.2686931
4510,15405,55626.148,10261.89853,10511.90211,54539.94662,415,7556.893976,58450.66699,5359,1407706,262.680724
4511,2839,60636.13455,12029.71856,12222.34132,59234.1548,112,7937.8125,63695.60831,1102,266372,241.7168784
4512,1440,64061.56111,13281.3125,13593.05069,61081.70508,21,7984.952381,67534.04792,454,104986,231.246696
4514,2316,60317.32772,11948.61528,12182.2962,59206.9127,50,8534.38,63340.85104,816,176097,215.8051471
4515,1451,62829.19986,12975.69263,13289.19435,58335.92705,28,9616.964286,65664.9807,429,326626,761.3659674
4516,1712,62509.00234,12656.18633,13006.22079,61230.57114,19,8719.526316,65923.23481,613,155363,253.4469821
4517,278,61977.50719,12417.11151,12728.30216,62626.8252,11,5074.272727,65318.56835,104,39119,376.1442308
4518,1870,60919.63636,12152.31283,12349.27166,60073.57481,52,7014.423077,64102.56738,636,200497,315.2468553
4519,2978,58984.03727,11507.65514,11790.46206,58233.77825,72,6426.722222,62125.40396,1054,335532,318.341556
4520,5922,91659.08072,23889.51638,24468.98902,82722.60607,60,8955.1,95493.78251,2448,1589158,649.1658497
4521,1961,73545.96991,16726.91433,17218.2565,68708.89243,23,9869.043478,76534.48496,808,210012,259.9158416
4550,1652,61324.60291,12515.89467,12891.17494,57987.90722,37,8013.540541,64109.0799,585,147137,251.5162393
4551,20062,64213.86612,13503.48071,13728.26687,60533.33215,647,7865.128284,67608.31717,7720,2864621,371.0648964
4552,2983,64158.76467,13685.74883,13646.80892,57789.88663,125,7527.6,67798.25444,1103,593216,537.8204896
4553,2328,65379.17311,13831.9854,14176.29038,62905.82696,42,6407.642857,68779.35309,791,309287,391.0075853
4554,770,66002.66883,14183.78804,14365.43636,60636.08202,14,8075.142857,69408.31039,277,100654,363.3718412
4555,2764,62627.84877,12827.52388,13141.74638,59666.25659,70,8873.357143,65788.45984,1031,451112,437.5480116
4556,17022,70165.29579,15856.25586,16185.6857,63851.06852,485,7946.540206,73779.45165,6705,3643960,543.4690529
4557,7752,64293.18163,13597.12815,13845.72626,60430.28282,157,7185.242038,67887.73684,2762,890036,322.243302
4558,8014,59821.82481,11974.60746,12158.85613,55604.80356,240,8147.270833,63039.80896,2858,1095929,383.460112
4559,2460,63587.30407,13219.40317,13543.66098,58817.49708,47,6866.446809,66934.90041,868,358537,413.0610599
4560,11268,58702.4503,11444.5012,11624.08369,56142.25225,324,8072.580247,61618.89262,4326,1697829,392.4708738
4561,2921,62886.24375,13093.87402,13294.7179,57390.28982,81,8534.925926,65962.24341,958,298001,311.065762
4562,3069,68014.2711,15189.83741,15325.53372,59646.00974,50,7694.58,71067.74943,972,342992,352.872428
4563,3256,65047.43366,13956.90848,14068.95792,58754.25154,91,7585.923077,68133.94502,1054,361763,343.2286528
4564,4606,61204.74121,12405.60096,12618.60921,57952.28,118,7799.211864,64454.23556,1641,939199,572.3333333
4565,5288,58668.493,11593.41044,11739.47825,54768.76559,194,7710.262887,61453.63446,1757,538375,306.4171884
4566,3343,71449.34011,16680.89471,16841.14299,57988.75142,96,8410.895833,75271.74933,1081,683169,631.9787234
4567,5084,78482.48899,19770.01279,18897.64969,59429.97697,113,8286.336283,83410.16975,1593,3064901,1923.98054
4568,1365,59190.04762,11634.25568,11696.7641,57231.58231,38,7077.105263,61807.62784,449,163240,363.5634744
4569,538,60382.12268,12073.19888,12159.62454,58260.44468,13,7720.153846,62987.30297,170,47565,279.7941176
4570,13140,57598.83737,10995.91337,11176.79049,56010.81817,332,8094.054217,60269.71263,4039,1431272,354.3629611
4571,241,61199.49378,12526.07531,12632.89627,61023.30645,5,5861.8,64517.54357,67,59386,886.358209
4572,1840,71869.24674,16629.92387,16845.89293,60786.50133,32,9367.15625,75805.39565,641,237581,370.6411856
4573,10064,66050.65292,14199.78869,14479.95717,61938.31395,263,7987.319392,69358.79392,3464,1174116,338.948037
4574,411,60649.88564,12353.65693,11933.49635,55905.7546,5,10663.8,63572.01703,111,21843,196.7837838
4575,10198,72422.46009,16759.30663,16891.34213,63343.84848,239,7718.92887,76193.96578,3836,2031813,529.669708
4580,1009,59564.25273,12014.78692,12052.81863,57304.54693,60,8316.366667,62398.91972,347,110923,319.6628242
4581,419,54392.44153,10075.77804,9877.169451,49512.59064,9,8469.555556,57555.09069,131,38871,296.7251908
4600,215,59100.34884,11629.17674,11715.12558,61742.48108,4,7835.25,62193.71163,65,14927,229.6461538
4601,285,59338.32982,11899.44211,11943.32982,58840.89655,5,7023,64750.94035,77,16671,216.5064935
4605,1182,52878.82234,9417.21912,9577.618443,51908.4981,27,7045.888889,55530.81557,306,67656,221.0980392
4606,762,53508.6916,9564.12336,9824.188976,53588.78102,19,7473.157895,56364.91601,274,49673,181.2883212
4608,260,56472.32308,10495.57308,10691.28462,56051.6484,8,7826.75,59784.32692,92,26275,285.5978261
4610,4992,59927.92067,11823.92346,12031.84796,59462.91537,104,7848.788462,62528.08974,2246,615816,274.1834372
4611,36,53055.47222,9315.083333,9554.472222,58633.10714,0,0,54827.44444,5,468,93.6
4612,58,60648.2069,12067.53448,11795.37931,65679.64151,1,14463,63587.10345,16,4443,277.6875
4613,155,52081.3871,9260.077419,9299.729032,50348.05263,2,6132.5,54599.12258,31,13095,422.4193548
4614,300,57573.42333,10952.09333,11141.76667,59214.64925,6,6905.666667,60451.02,138,25681,186.0942029
4615,1863,57610.68492,11034.97531,11020.60977,57827.21845,50,7476.48,60118.13527,932,196170,210.4828326
4620,112,54687.48214,10215.74107,9734.232143,57537,1,9458,58965.27679,31,20661,666.483871
4621,412,56152.09466,10647.99029,10946.89806,57257.39888,15,9631.266667,58859.44175,97,20645,212.8350515
4625,1000,52752.306,9464.106,9635.354,49254.08061,23,8892.434783,55265.88,250,99804,399.216
4626,743,49703.95155,8334.483176,8447.864065,46476.77129,11,9771.272727,52641.20188,189,52783,279.2751323
4627,222,56694.77477,10745.05405,10718.77027,56849.06395,7,7241.714286,59788.03153,45,11426,253.9111111
4630,775,58418.10194,11426.64129,11487.37419,58681.83654,19,7783.315789,61697.09935,195,46447,238.1897436
4650,10393,57520.96103,10886.89357,11130.95122,55156.05372,259,8206.528958,59766.91148,3774,892012,236.3571807
4655,17910,60135.72931,12010.53186,12122.55232,57093.80868,661,7987.376702,63005.50408,6459,1672910,259.0044899
4659,1101,57797.32698,11018.51317,11104.9564,57141.65,49,8098.326531,60778.78474,378,52536,138.984127
4660,2168,59663.91467,11843.34363,11871.98801,55518.37989,68,9104.176471,62522.85701,691,214092,309.829233
4662,171,56383.98246,10648.66667,10021.92398,51969.86093,7,7783.285714,59558.69591,55,9118,165.7818182
4670,27433,60547.23264,12140.65824,12414.50177,57022.17494,805,7755.995031,63256.90967,10238,2611544,255.0834147
4671,1608,59589.18035,11749.38806,11953.16294,60753.4686,41,7980.487805,62588.16045,537,106283,197.9199255
4673,223,53971.85202,9786.766816,10082.34529,53317.02538,4,6346.75,56459.19731,67,7408,110.5671642
4674,354,69204.62994,15163.89548,15143.45198,68893.41275,7,8516.285714,72721.62994,114,35483,311.254386
4676,55,62175.07273,12413.72727,12764.23636,62654.34884,2,5216,66223.27273,12,5279,439.9166667
4677,1255,72757.12669,16342.53546,16783.30199,73950.74788,24,6726.416667,76058.64223,460,109511,238.0673913
4678,377,79036.56233,18535.1565,19127.18568,79926.8483,5,5404.4,82468.49072,98,20740,211.6326531
4680,27324,95843.37688,24906.18493,25920.91978,94178.39042,289,7178.712803,100038.0465,11241,4212924,374.7819589
4694,137,97665.08029,27001.34307,27691.64964,77522.44628,2,10066,101433.9635,39,11869,304.3333333
4695,451,85810.44789,20751.35255,21695.86475,89337.44965,8,8111,89735.5765,157,31077,197.9426752
4697,69,75377.05797,17218.33333,18002.56522,78721.52308,1,12330,79139.07246,20,6137,306.85
4699,162,69864.12346,15193.53704,15493.78395,71173.12782,4,4861.25,72320.83333,47,12132,258.1276596
4700,7251,71502.50283,16136.65108,16698.75507,65465.28387,168,7882.779762,74301.82416,2820,956406,339.1510638
4701,18638,66523.42746,14062.95284,14591.22197,63539.56901,351,7871.179487,68814.15544,7464,1958883,262.4441318
4702,11119,70932.96879,15650.84314,16088.85223,69587.80417,187,8450.449198,73952.11017,3932,965184,245.4689725
4703,9203,76211.38944,17687.78883,18143.59209,71291.69494,168,8341.535714,79236.7265,3581,915652,255.6972913
4704,68,64939.70588,13782.58824,14210.85294,66034.13208,0,0,67677.13235,22,31642,1438.272727
4705,147,53657.70748,9789.829932,9821.217687,51926.87755,2,3046,59735.44218,41,10776,262.8292683
4707,82,66655.15854,14154.20732,14709.21951,70740.95946,2,12976,71617.73171,29,17088,589.2413793
4709,456,125994.1338,35996.69451,37664.98026,134595.1454,1,800,130093.7895,223,78268,350.9775785
4710,1695,71404.70206,15846.98171,16312.7292,69015.88189,38,8568.026316,74451.53274,623,156912,251.8651685
4711,783,77612.87995,17985.00894,18652.57599,72030.55325,7,4930.428571,80418.81609,302,99316,328.8609272
4712,161,61451.08696,12351.79503,12166.45963,65038.67669,3,6174.666667,65357.22981,38,10982,289
4713,156,48497.26282,7726.198718,7832.198718,46496.30968,12,6595.416667,49937.27564,36,13325,370.1388889
4714,796,62185.25,12495.07412,12749.29146,61222.51197,26,8469.769231,64521.09799,313,56672,181.0607029
4715,3470,76762.52651,17690.51527,18378.07262,77764.79637,41,7819.829268,79556.25331,1455,670638,460.9195876
4716,351,70210.90598,15214.37607,15662.82336,78810.89691,5,11657,73273.53561,127,40846,321.6220472
4717,2232,99308.94713,25711.42563,26876.03047,100757.5839,9,6159.444444,102577.7415,954,301524,316.0628931
4718,987,82767.87335,20011.49848,20227.00101,82855.23663,13,9202.538462,86754.21175,319,69319,217.3009404
4719,411,64263.06569,13267.42579,13328.15815,64995.36012,3,9014.333333,68769.382,110,51224,465.6727273
4720,7149,82360.15597,19819.73339,20554.76542,80490.32546,55,7016.163636,85519.50525,2955,883871,299.1103215
4721,1573,81245.00699,19363.68086,19992.05785,77132.57687,18,9160.555556,85033.90019,491,177084,360.6598778
4722,763,70732.07864,15631.09174,15878.63303,69930.50582,4,11870.25,73949.87549,216,56519,261.662037
4723,656,75001.15854,16968.44055,17224.29726,71435.08209,7,10657.42857,78979.32012,224,53978,240.9732143
4724,256,59351.62891,11648.92578,11848.83594,54232.35,5,9791.2,62485.44922,61,14663,240.3770492
4725,677,66497.12999,14094.20384,14472.95126,60745.83,15,8632.8,69455.8582,237,56812,239.7130802
4726,143,54195.22378,9748.461538,9629.433566,53422.02804,5,7587.4,56541.54545,55,9042,164.4
4727,121,54058.50413,9738.190083,9848.322314,52650.54,2,11599.5,57075.71074,29,6828,235.4482759
4728,78,56964.08974,11042.83333,10927.46154,44500.40741,0,0,61824,16,2493,155.8125
4730,1607,60105.31798,11916.45177,12204.2458,56290.36608,29,6930.206897,63225.41817,497,280876,565.1428571
4731,72,50344.25,8551.805556,8376.944444,49633.30189,0,0,53612.69444,13,1439,110.6923077
4732,46,49821.17391,8205.695652,8167.782609,48204.22222,0,0,52254.47826,6,720,120
4735,509,58924.29666,11510.34381,11497.45776,52728.48878,12,8071.75,62358.54617,130,44592,343.0153846
4736,44,63451.31818,12629.38636,12729.75,64776.68421,2,1811.5,67921.54545,14,1552,110.8571429
4737,3586,78012.27022,18054.66843,18597.64389,78127.90832,49,7328.755102,80840.39208,1467,329729,224.7641445
4738,454,78662.2511,18361.05947,18704.85903,80032.46995,4,11879,82393.27093,153,33218,217.1111111
4739,130,73212.41538,16331.34615,16746.26154,67890.2233,0,0,76318.14615,28,2876,102.7142857
4740,39781,79094.08074,18670.4907,19277.44411,75259.2925,576,7501.401042,81986.35482,17372,5400868,310.8950035
4741,3046,78008.57912,18111.64445,18669.54432,76499.25294,43,7308.44186,81126.37722,1164,249935,214.7207904
4742,435,80452.31034,19476.34023,20108.92874,74898.82692,1,7035,84077.63908,132,39947,302.6287879
4743,409,105308.577,27815.3154,28999.08557,108190.9827,2,5560.5,108010.8313,212,49857,235.1745283
4744,4101,106861.6674,28699.76128,29923.91563,107427.0649,18,8396,110351.6491,1964,642324,327.0488798
4745,1222,100642.4591,26400.58756,26859.48691,98375.37447,14,7278.642857,104188.4771,572,161214,281.8426573
4746,895,112865.0369,30711.36983,32104.92291,117261.4718,2,7216,116582.6559,400,123365,308.4125
4750,2416,82088.19536,19676.47227,20307.32409,79810.38398,31,6480.774194,85139.5447,1066,284319,266.7157598
4751,2241,80121.07809,18765.8697,19421.86212,78891.61553,26,8054.807692,83146.12851,1016,194774,191.7066929
4753,1878,83315.79499,19918.43397,20655.40362,83869.68141,10,4047.8,86421.87966,787,173638,220.6327827
